Mgas,Mbar
137310338.62752968,146078704.8066854
166306988.67820397,175542541.83309752
0.0,120497321.08286285
123212808.61876464,168493505.12609056
237941810.21872115,248845162.03196406
1410219.6760304442,31389472.919798013
167723356.12910277,175299370.83376086
145065095.89986908,148552541.32433474
356639308.4132195,371092409.52231616
41988839.92823782,58278975.74557598
234612373.5465243,272831452.38552463
129944005.876962,146134293.47187722
0.0,81697402.59188415
0.0,25393013.972585708
133560396.8843857,142442644.30530158
128414444.14157486,166939645.0114926
231175750.1803423,239771263.6455522
0.0,57531312.063781306
173269228.31129575,188119814.60624975
178543906.81018502,189789476.82966647
198967831.20249352,203429824.39315975
1035591781.4049071,1236056715.3586893
0.0,146656325.93464822
243648484.95511544,251436093.497048
176891594.39319214,179114804.57013083
177854816.3154696,182758672.62843755
223266199.41571218,227119686.8380319
24286099.70145587,45100641.6860503
183547313.7862482,186029974.05412644
28715628.12601439,36112275.90961282
0.0,39965237.06201686
0.0,664096222.2066523
164885556.79511076,167718945.34718183
24169645.94568818,36082155.80351865
15738528.39454187,37960049.169903986
117124274.69739161,127442349.20800766
62569741.31229539,74493605.00187512
146367981.181628,151580743.99471647
219553194.66739756,229096043.45947123
183389872.0646425,187152580.07317558
146355310.11905903,153369217.0165328
11193487.320843713,98390057.05173115
107073057.77417144,121548095.76763077
0.0,421773561.0143271
5698918.057008008,651475009.2960128
78092079.16530393,106142859.12417325
12013550.079108259,71599007.36076404
19073214.633757297,177965710.35157812
164272944.1560915,172029807.59610605
26945197.2734161,46279399.06962833
155890164.13316488,161951236.66412675
202760306.82870525,208820705.6139756
0.0,686755703.7005498
139057164.52754584,144477413.3124818
275169181.30355597,280102552.3179271
113333354.28659885,118030536.4542852
196064465.55538723,202589640.80226701
183880233.32653186,185286792.7592908
258066247.5186187,261234771.63337022
0.0,226471315.5148047
0.0,471250441.1572744
61061231.54098961,64524614.12540609
191114339.55274895,193492203.31738788
0.0,978745960.8355839
21731285.82654213,35200684.41472298
166279733.0741303,174179163.68192548
151323324.5530231,158919204.2070411
1436024861.4060228,1505721454.9284818
208865613.59211224,216521618.25333866
7172848.387309444,27322687.798100356
0.0,336642015.7420141
161883416.04093796,164737444.8704332
246758754.09017473,281185405.01317465
0.0,23050305.304271948
93014950.95513159,114694483.93388367
0.0,697575878.5717553
137977804.36621553,146010333.76661164
229877173.1310094,232446913.22825262
104059964.13984999,107911423.7693881
203208716.42891675,214516834.21073905
106507834.71780819,108057299.21012588
146428586.81403747,149842714.27849212
191753975.4654536,203048797.92804074
130346083.09725958,134008660.82217552
6388166.1097484045,53633724.54195975
126761588.08446053,132842942.68113995
178922030.00895274,205366201.30821097
162664192.4020067,166014599.3233657
84188356.53721292,182297689.08545154
98129277.8689087,111512136.38554111
3489447.001327195,236649360.29619727
117126092.3897799,139531882.46325284
0.0,112494197.35120219
192351794.68529356,193455347.82332915
88545200.00052059,101844635.71537814
0.0,811591453.4556748
20869631.43856854,25826320.747043133
139489548.63632348,144230981.74694526
190095500.0897736,192584293.5669688
147165396.36231568,154674201.44742277
83075337.31745884,104370991.91202228
159494908.9719716,171700491.32868743
0.0,71146903.08773017
70398549.3849587,111097612.12617382
124477859.7133227,128682910.22936977
289821635.33914155,291995844.10681564
33932128.103130594,54954246.97942279
185817092.71122438,205916880.25914013
98338924.9029791,99406468.02246694
48700818.47850177,57491559.5862117
111377872.69423145,117970898.71778911
105114009.07585593,118101754.22550873
188345691.3637879,198653878.30700785
160486194.71545035,178393149.913322
97995974.48160307,106586078.10346518
238671459.55333155,241704782.6902781
0.0,36508060.07256119
78037315.91129112,81482290.22582887
0.0,38948187.83206685
80508658.02041382,82592855.14499621
137111334.8701547,143217830.68614784
19016075.878894314,25638292.341592304
204827168.05960768,254152428.80192193
0.0,28331078.45538786
217871051.5176395,264816965.1370765
15097811.183936024,31264081.835659206
263991331.6788617,278855120.40787005
201627456.17383,203503087.39645085
248066115.37243205,253352213.11161843
115347249.77756254,126171604.51644377
191761483.41482207,193549720.50717387
143290464.66969585,153050297.20585808
173219856.5978428,185398141.44646096
177678078.72339362,182984681.41888216
226774933.90117836,229120920.606064
253416623.96237352,256571178.08307025
88373273.84146747,95922144.41670325
128451829.19721879,148234383.5679719
0.0,46917522.43081975
187750205.02924848,238040569.25774276
162948938.0787816,168590250.85843983
196887643.06890762,214744835.69088286
0.0,216255887.26661184
72129440.43361661,95726433.97988516
198254928.6252494,204684666.53870142
127277386.53960167,133847705.52138226
117321789.26616296,130508790.10161993
198440757.44247305,208007220.6200245
178620426.01726398,181623002.4185468
177625091.10576877,179795584.48002702
40935591.762777254,76699767.0523491
469121417.8903648,484305790.3707279
174009742.9876783,179973050.53618783
198046689.04413944,201911023.16004258
291412948.1941225,298249273.7959154
13487445.054184698,43508627.71927317
53951081.783632636,77151416.71576947
106474503.42401132,160899471.21445906
0.0,148148119.83778054
82821760.84987158,86753375.08508122
136673959.66467863,143892687.4214942
0.0,42047140.78060913
143374423.0361217,145680215.36802736
155080234.84002775,158193423.9415666
158192844.3832169,164441607.13426083
215988055.0583491,220522054.28701675
129773977.57091281,137626542.1960196
247115687.9244263,254905200.42259473
36131444.9281884,45127184.95625605
90595793.82127495,93688796.57110953
129436214.65494119,132811239.55486314
126436788.35032314,128002387.10078388
197601019.03866026,249685969.5721162
0.0,850695979.9822824
0.0,7120530.201320217
0.0,470364658.158033
164263553.19213715,171704083.42783684
0.0,23577017.098079175
226865788.51907924,255997656.04390025
719670546.9344027,795442426.8348372
0.0,82762676.16566853
203516490.77777755,205297944.1675021
258481474.3197415,269019765.91960955
186211343.12886697,192805649.991817
109846408.62253813,113879395.95558418
153867924.31863266,155663363.5804864
40588309.974030204,46608402.1725115
679533036.879128,688032235.1229889
51841006.06431125,91042322.30660488
144440698.77994,155116421.30311576
321659424.6112994,343977467.0437014
577788131.4421647,688407012.0788906
88710503.748754,94089219.71537365
133846981.7789262,140215090.48544776
96019493.58495899,98035264.0599402
0.0,22460788.873555385
0.0,17271489.229478233
39901696.030620456,45684802.0557763
113541111.6605721,116361528.91389036
117852573.51490803,120790437.27149433
6173620.035198473,22087666.345996063
201939604.78884012,203331656.63193667
0.0,47265120.807024084
6138508.096702188,22177147.329128023
124799001.01754275,133171713.1980383
158419676.80602643,175573238.03317153
120065894.3663606,131432429.87727398
0.0,19266342.484680794
0.0,15658508.847487748
71972374.36300345,174987692.74788672
52208016.386375695,88330986.5538407
124565939.88555142,149394062.32781538
0.0,128939605.61429235
120124085.29493007,124150101.70775796
291963806.1697358,296797946.4623107
0.0,266360631.35177058
33395813.821924385,34742249.21459715
108023379.64006329,109486706.17643379
226443659.40815148,231527902.76960018
98971724.20110928,108743989.59073074
155418861.34087384,167180833.10288054
97382425.83407149,99966637.70291506
64483716.796189666,65671888.03343251
0.0,76226441.78644864
84697421.53517993,98281508.58404022
161837144.68643582,171622493.7198715
19829749.592929773,23561166.09276305
100407755.45721717,105082723.60821594
199499494.84165326,201469685.0538516
55232697.51262771,63412695.54945156
149987970.36034697,157987225.3579105
174508150.29192087,182587778.23681217
119064137.9015138,120243528.12842165
92464839.92945349,93915929.48569947
13919351.418403836,22346079.485041983
141821011.2448429,153977830.44975996
141188306.86285013,146365161.15686738
148676506.33841044,157490221.98008627
162161165.72139725,167805252.670407
22913077.46626753,37343838.04527477
72285412.97223252,79341996.61054128
35769314.165998854,60384733.512893096
61655495.812989324,71887200.83859974
187501427.1319586,194568399.2758851
220441845.91280407,223819569.45328653
27734459.36513734,626790616.6164149
124215402.36276162,126158051.44532216
187487387.32204187,190693917.86500686
251888972.6871192,259504868.17883283
200059393.43429035,202194580.35414267
0.0,48406162.2789942
124845607.96345371,127401782.96962775
93426623.87224858,603551449.4683986
6497324.213289995,45064961.99500331
6719294.498240545,16048150.302597381
39332237.82173062,48022071.442232855
0.0,141394164.1767084
24251530.359970663,51806908.029113784
130351392.4462471,131988890.9963339
96436513.63100205,98052828.38443348
53407483.372770734,68781670.92707384
11956004.262504704,16728511.894141193
109349471.96578474,124702058.67960905
15169030.782329759,33234797.029428266
137887973.7442246,142924062.87129155
189044173.13331845,202874321.47115898
117700888.13236186,120543372.72792166
109894855.97439341,118335922.47065642
0.0,37542300.04841663
156474788.86316875,157817892.8203073
111188709.81988159,115564685.68928097
127079443.57713692,145998518.45868117
179676311.77369517,182703407.41036275
38794352.27087669,88002026.59842438
56538294.19750636,68556162.64309986
31668427.119890824,32832078.379137214
149853080.69918323,157485815.62620345
151098347.80287284,155274351.6183189
15959547.127944449,28920951.488243386
86304505.03107485,92040327.85011044
6107568.945165619,30451646.26602429
228853509.59334224,233512924.22236443
376393046.64185375,379928381.99656165
13220988.92958257,17272500.52845509
96352239.56825298,97514804.42112045
106308143.3503539,111299793.60191485
149834447.0311101,152577949.07188818
28506986.595095567,32296782.829932883
0.0,20774284.334189497
0.0,39426375.95425996
0.0,84969694.77211086
54688812.736877754,62554614.191049665
87475453.36559859,101954093.97220738
97242964.73817076,99665633.51351647
0.0,7552922.60317085
130221825.46654147,130937781.92215194
104578626.11952737,108569969.4601044
148409401.59257036,149506039.92420036
0.0,19390478.4203381
15009385.555651844,35846146.174942434
141732637.41976935,150964399.5937379
10244033.502404548,26258962.597345248
189233306.64169306,193773922.92056015
69198622.27635354,70726083.38774821
151897671.19168016,153056993.5462632
143739454.65376502,154304767.02316278
120713845.51297915,129548900.68561915
0.0,25341029.744259566
39385871.07633063,48604953.766858906
104284758.57364658,110170134.10149646
0.0,144518278.03931752
48448112.9942739,58933394.867412455
107863449.63043293,116557896.82456872
82184831.23526299,85257975.04916541
40417243.476098545,47536012.668754354
79879722.12684657,83171716.75917694
0.0,62469374.12518351
5681427.140544899,8828453.779458415
0.0,101960735.04157785
130051184.70962515,132843258.26002693
149680293.27634898,165180814.07489136
109647358.77488154,124244191.16295378
20070955.26176394,29003597.99483179
142861371.71235818,145336106.70726988
0.0,227298280.55178812
146292045.18378514,150214183.79385245
72172024.20637462,76630876.72290964
121828022.25368106,123377425.07123347
266204084.56706908,279054110.4942817
159818218.08063802,161138396.3054885
23311266.357881054,27170879.093655653
135464459.73860246,139161471.33881325
115897793.4868119,119262244.32490304
84662903.86565308,417502581.53851295
0.0,67508060.09974374
69489539.21525058,75072700.59055187
55041511.059385896,56287466.49504242
85569415.48202509,99798338.33852081
159810967.77262783,163125028.99422604
135448207.78859377,138410133.21777457
77050631.05142087,84624143.05793336
0.0,276886464.76648533
109058306.68371877,111659067.86156626
107902654.85153481,126367303.5653978
68154274.95112449,73795646.22440672
207971295.0934183,228206358.39150232
112075521.83370647,115648064.32120267
116448180.3357459,119988818.46301027
113151866.23164776,115839829.28277585
133667931.70092039,136580500.92514375
579196444.892676,678285673.3238876
193555665.18637693,198940606.94354165
150310343.58484533,155631599.7085724
0.0,325230259.25767505
7237162.401498714,14360980.06192439
0.0,13063844.926188873
176535588.9548195,182008648.99228227
234737084.8266417,246555069.9206591
0.0,87789020.71090496
89730260.8725517,92061853.28614248
0.0,5104077.722114554
143002893.66971225,151839285.3430821
572931009.3207593,654403388.3019679
177966592.95076615,190163839.59475514
0.0,30977138.95046858
6628889.529997766,29486687.18500708
0.0,47668727.74870819
38685423.81741322,44141623.070346504
181081604.58375835,182631978.0638845
122923871.36522698,134633638.8129773
126864480.20316696,130008091.84718683
10610003.670710051,14011899.073547442
123752639.63266757,128471422.25743786
145088263.4368891,147511548.24145412
112020205.67592299,118448766.50838037
395709950.7491676,441791018.0870165
965041782.9606236,999448953.4171544
10051805.942097593,27540641.42761088
90315891.492556,93633067.50395009
114936954.11156079,118831185.10448067
96256752.53855936,99532136.81574996
0.0,34674217.36846246
77977619.44975251,79954765.36726415
121020123.69614029,131249595.1219076
107040926.42344758,110130171.53389554
24165928.424603466,43648306.5800108
37560709.56173821,51749778.0094368
692783314.9461272,708908705.6733798
85954430.96015877,89661764.07895783
0.0,27803374.74649619
0.0,15305102.774580171
210724959.67170838,225568968.82752436
155627021.2103892,162315172.87424654
0.0,6185297.66637354
0.0,31761707.180142336
158451332.38788432,162276970.01314908
59721876.30844325,72367528.92248142
107279923.69633439,113127526.70484069
136275434.51848677,141518087.36620232
130173024.63151637,156103744.57072258
79369260.14156312,80947338.47130217
110631250.48908077,111967908.0274648
28120049.382947266,29708649.891864274
95980619.94170874,99528272.66857532
0.0,353584159.69040734
628353222.1547043,672753880.4343759
84923138.42396182,94254684.17514123
95356004.55611163,102158481.96491547
108424001.07892169,113619776.56990078
117519321.3122143,119249349.93999843
120019816.75407033,121715174.13331978
98946839.81491596,101660788.40032203
28425400.84196932,78016764.93724152
5969058.5027707955,12703778.109881755
127459678.50798652,135758775.04479906
61067144.567664154,63962636.68975045
93067590.20151836,100328164.88412982
120509133.04040568,125335864.36166283
0.0,1459525.628626744
55264827.16397968,57911001.399540976
0.0,248891134.41444921
20305441.94571715,23185258.83004199
32207163.309997544,46612671.34010803
29288427.244782146,33922534.46489989
84448408.19198662,85728867.4707763
79057990.37814242,80830392.24654023
0.0,720712681.0971534
7232771.749535876,12021078.037544562
109473705.211207,112846396.03419568
105070265.8617217,112033341.96572581
24791214.012079984,28175166.845471542
59925167.04227957,70529694.7184823
0.0,148105580.51465034
143883544.8110708,144394664.51544908
47037554.866916075,58206562.07246866
0.0,6576617.461922195
90149971.12101394,91337494.7317731
45424683.94589036,46460209.32733662
0.0,20695818.113211986
0.0,7221634.86747765
58555565.15915115,61882002.65065097
75738216.7490113,77635550.50155792
128848370.81719449,129989099.84997082
98220120.81917089,104063284.8748677
72608400.4989462,75483570.61662146
98050748.33251217,119204241.8055572
38879789.49151452,43409017.94083248
89139785.64723256,91071193.59541403
0.0,4081986.144896695
116351775.94918264,118633318.40651064
57772177.0016429,60376932.739641786
103545121.8093633,111608924.44330335
126938331.4792698,131230735.66533723
5461014.806587561,405485755.664484
109547457.24675445,116556156.58485387
17275115.077738933,19502386.984920904
147368207.389717,151221207.08194134
0.0,74644873.45803413
73234490.15183282,75486431.86842051
102428556.5945575,103378161.48784877
85967854.81684437,86521239.52359036
8325580.22883581,17897374.37055631
64128255.971968725,68100609.37046444
80622984.0244109,82269933.99049859
22810227.40356145,26742412.106172018
127912175.60879435,145028721.26243
0.0,9564509.839364402
104555313.79049559,107340893.21538554
107236813.96106742,109533582.85963869
0.0,34677298.364244916
27958009.82416802,30164347.30715792
0.0,25782532.29231324
73508081.66269387,78506383.82230213
0.0,10509620.995826675
19039608.87758363,20672304.978522174
0.0,27362478.82930629
92930175.30135338,95092883.88405491
159567784.54610312,161603290.11010876
80774259.3333216,96284075.15384057
51260948.624234915,54656850.8328741
64529457.25585954,65996249.371069565
117861275.36283568,119433816.52067925
363433614.2437526,435814641.90926516
4677624.051665357,14071934.13493577
87914104.4677817,92690826.16177246
103875872.16359738,104443455.76495656
162050524.60501814,163510957.61533967
39467370.38254683,40731606.6351901
213561.0191252024,8518361.110848408
0.0,76125145.51265624
121722066.77535658,127548726.80754721
96609063.70822856,99976168.02227272
104010335.01991132,106349825.31273189
41823407.42840545,43685257.86061696
0.0,7790520.557285871
99445882.64279851,117373300.15379065
132422712.53886066,133774913.92454514
18502141.52419177,22921416.947317
88784995.77095674,89521511.4073396
19317938.845188342,23041570.750343375
0.0,7513837.781876822
95210422.70950046,98218371.6542996
107310609.44803444,112783036.030808
134830441.0789668,136651608.09903395
88333438.920183,89204513.55864407
78863355.22234374,83314171.056887
98727247.3380929,103776766.30418715
46469984.77072783,52084108.37033855
45901354.23884617,49249669.03998018
86126847.94064435,92087440.33843559
19919225.488308076,22738020.894940738
0.0,37740211.39289294
22084162.058089856,34882113.856058404
82493399.31514221,83761440.4338223
6023029.213943903,18518329.875552747
74921317.90344317,75635775.43705565
0.0,18020183.11748907
80237865.1263723,81379940.88719593
0.0,563533860.1189725
86764885.32467079,94160870.17016844
77349274.42641091,84431526.6695936
0.0,4774591.68675299
62826627.513885155,64410889.27076223
103841565.68593037,108963298.41406196
64710779.57369496,65390612.619131885
56389703.398809776,57404318.35796495
79342494.20528325,82358002.4087384
45084536.714440346,55370774.16962275
61111345.70035149,62337513.021054104
0.0,28581490.233126927
0.0,234527411.5179331
104556052.03633088,105898490.95878586
0.0,67539060.89150552
27845769.944238182,32240144.322489943
142134468.63871536,147897324.18851003
78943437.04516055,93948576.55779885
7646586.724924242,11919241.263323894
38004609.636850536,47915607.95533254
84736139.29214501,186665882.4083994
96897315.90765277,106687581.31377968
86807907.61827344,92866317.30601284
0.0,57002222.679449104
0.0,24562461.575351745
9475907.569661545,144140428.31853437
7045308.606296041,42553431.467610285
27680623.78166181,32799083.091230102
49988426.80069767,52849157.08252974
77967121.0894131,84048923.66401082
72806827.27120736,101072502.51864265
125305285.36643939,130225344.77938211
62320105.46016395,83175967.76214586
90413040.14874434,91849578.13544516
26188278.86410116,31814330.866223454
425086.71573154855,6726466.4693512935
0.0,27485374.261475638
98120449.92206016,107360782.03194015
49966114.48985291,55862788.31591282
79142994.68724447,82897392.57034133
57213608.22968438,61804402.238928996
164511218.47749007,168050264.32092255
90578938.8705648,91572285.15772817
84874314.19839513,88321800.27439524
0.0,185421399.84115916
30821016.27303671,39783275.210438296
94466504.01160744,96118128.72871682
57536985.89349988,58425301.0915685
39110173.29762817,45676119.02182977
0.0,189725592.91545054
0.0,66962641.022592746
50029324.27152842,51418245.23260622
107989653.35282947,116018218.39146535
48204145.66650485,53375132.6061942
0.0,25403318.666701417
15086696.131207809,24616186.827452518
75447034.34888208,76800528.72170474
108556316.7581245,113211093.77707207
0.0,466553296.56919414
69544722.31083323,75328588.84981339
57954883.31281698,62802710.40188384
481044181.0984834,485926595.19973993
104286255.6788364,113655469.7108546
15461652.840589175,19406619.258366223
102135829.34103307,110161977.18548924
0.0,114024351.85997334
69106701.39930186,70287097.99286325
13912748.12897192,17271729.47990664
18892736.54453599,20387552.20721503
0.0,2781415.618350811
124523361.70137823,132905924.52247126
83339498.36433104,86621621.70455061
70907033.25300235,73401372.69599718
101221174.7213977,101945213.36555418
24431553.901750613,76799492.86127762
0.0,4803259.486139965
0.0,486229125.07624376
94380973.24261929,96280645.36888504
0.0,759534070.4335691
58229568.003366485,61399789.79754733
53717200.32476199,57962222.129779965
69757136.66841146,70706736.02838206
52494816.47942519,55760247.02424412
64761799.95420495,66909586.44211646
29129260.93702542,32139892.910269286
118185691.32906187,120883282.01276654
48464622.198791936,64152192.89615942
23207605.694781918,25656196.12252927
124276396.24638456,133229168.11551559
50877375.15986484,57752691.29198977
88520401.74346861,90806265.17505781
67902514.96702275,72426102.61729982
112491389.42928532,118997767.20867473
60774755.59967475,63544963.062514044
102042162.9603585,104766911.94182593
117373848.07342795,118514547.98891757
30841875.869601354,34103878.53953114
0.0,1736212.4486790602
66056991.37116547,71442681.66020106
103952187.10064837,108134591.02005686
24354494.328949694,26026073.737452604
204148211.4859487,219384182.08490938
112891366.19829082,113408529.8155195
88895286.99633428,91909102.39741927
226451692.69830745,237003781.72999498
74272508.72599488,76056627.64270607
50066507.15027316,52633163.63359592
0.0,6373486.486313876
65002191.38902974,69740587.7773425
57066006.562141865,60497949.62325744
50137811.440940924,52253054.11086563
109201406.46642762,125903945.15364507
91200900.98399535,91436747.35197954
6894417.148192723,48401786.189128734
41609553.53704129,47562922.554267995
44889077.14221695,46748224.409117594
0.0,37970980.37269901
0.0,108561864.16769946
5098791.034872929,12968549.642290544
75898851.35553184,77451813.40734833
45141834.14642686,50509481.34402432
96795304.27082749,97708357.30844167
173291297.68103996,174246463.21621048
23013864.491495255,29453482.72928878
0.0,273370313.58653975
69198152.29640484,69558293.3807901
34394729.11657415,55904724.185866505
0.0,80906787.30621278
52357962.89699417,55421924.44846234
173310667.11497068,201637748.17792064
48257486.6153232,55765584.67882652
0.0,18730906.827099487
8270899.843380863,16159799.927114964
49439177.17696103,52756955.89546589
8289843.6951806005,13290953.06863409
16484149.186086345,36126458.22498803
38069897.76416747,38928893.042701125
0.0,428822893.190987
0.0,29119217.64913658
59919759.66854746,63343683.84617404
29994068.57171899,31519472.63488504
88142810.26158707,91579155.72865441
90173264.79840298,94903185.7490068
0.0,6018865.787345631
10278496.432813976,11422473.151794648
11081046.68015794,12142566.79045126
81293817.2826516,82001548.46743825
47472343.255337834,51221976.63156337
93172465.54248826,94953108.29727967
139118521.82115734,156589647.6996965
0.0,117930721.25908591
0.0,93110166.54125133
34281037.29606196,37020578.208031215
52475977.601833954,56522367.832645595
70098614.85345465,71014871.18636347
40264268.422261775,42024400.39729367
97933009.27131987,100508347.19283752
0.0,168084288.84792364
0.0,339281328.8982629
54077212.90969086,57864715.90433043
17909576.845141772,19839689.01880066
0.0,4759903.645901175
18545221.403014343,19124343.21451918
56604553.23263161,62787641.000564344
189189652.16793007,195961146.69054914
49047275.10475839,50155523.64532899
55331015.032725886,60090975.07221426
43658908.64002977,46576830.488505825
362578067.8819243,375445563.78395003
67912014.30392942,68662651.40297608
80468560.99519286,82340594.86511828
62099455.697702676,65256806.81528923
73650194.01362056,74485083.80201533
37024214.525389895,39958493.19446288
50772598.31338457,52128260.53210169
21802441.91263836,29155372.331897758
0.0,105770820.56791726
0.0,11651969.11553628
137567262.72649428,140280334.8850245
0.0,28023372.499337737
45670630.15768896,50357536.73473027
33199793.001047194,39909083.75288149
81847864.06745039,86626859.85607302
66136401.334179066,68309289.23396309
57306615.32314454,62558423.464400575
28444456.907578133,30279968.156549446
1673319.1957427063,66620722.862567596
26365851.386601914,28581823.489626408
5948487.592187523,26053861.60759969
70480862.33800295,72806323.36599293
59963912.67999654,64084746.83940475
64192767.34817015,71211194.65086801
68985824.01270379,71748375.68427393
89920939.68334252,90591761.17032427
0.0,1455538.6016665976
67895402.0594473,79865718.59437495
79802583.42272437,80593011.78094149
424167.82528240106,6246331.0569390105
58478357.927511945,59720250.879951455
30318535.836870722,32099663.848687846
49446859.429384805,57844760.480687216
51477049.87275569,56364483.36248951
87077131.82626519,89791294.32183532
0.0,8659390.174365308
82103922.55058387,87661141.08314498
65983781.07603513,69387392.78576651
72759554.48928298,75085010.31899107
55111989.6901861,58184265.16649918
64630396.49230799,66965295.165169306
51389115.03136389,68547448.67160442
22712211.846651062,24009720.740582846
80165565.15575147,89202343.20859388
106378286.59698576,109328552.23839636
64858002.79249846,67734580.54619657
1069295.6105687323,9503993.96280454
20785350.813204426,21996202.24767485
56747869.94085343,65238429.53476949
59315782.72629634,66362311.88918464
17857953.28432191,23073211.2450947
52038515.9770799,56100344.417813964
47903219.35807668,49884293.80201644
42804918.21205407,46345001.94341633
33069778.46481221,38196832.19575404
0.0,27504744.372391924
50722208.41366297,51002329.208382405
30972539.02707431,32248248.471618284
0.0,27062541.72456634
16166265.536337458,21437998.688697033
21045130.32669467,25339880.336776316
0.0,51970937.22079521
43169136.50754608,44327761.57737364
0.0,4958456.693237614
30378942.207563713,31926352.58065149
9146068.576139366,17177624.329698868
0.0,5654211.803295463
37795647.64307755,40105597.7335545
5821577.559712854,8646094.575355534
83772517.20232682,87510421.88332431
51021970.597080186,55471211.8772142
23186091.909118548,32460581.069375206
18654543.765356246,25522137.219348777
0.0,98755807.35516295
147279117.7491356,160651419.88154972
31020891.379895944,31996692.34651755
0.0,15663549.730256243
79023745.10549566,79980700.69408314
72887633.38566747,73762375.1028817
93657155.54444098,100840967.43988146
15505611.626265293,23503448.89174086
68112025.94081342,70807454.41556454
78430606.20453814,88976348.56576566
49354016.85722956,50383610.83322517
69192149.25828408,70623500.42347406
0.0,26027030.86031534
54373938.1359265,57293081.82933976
0.0,1777314.7283630178
101796915.17659196,102740766.77380462
57305788.79286699,58780124.20921647
90266363.32636061,96407507.09705904
0.0,69860333.18538126
38299529.5636783,44246264.65787691
2071696.6761882836,210668523.76946163
41814698.14745279,42404154.11921484
0.0,6192622.314996066
62822470.13180073,63532846.38893915
2122040.582340501,15143622.841071006
22574775.738877505,23930471.074622497
70834342.35776593,72564832.06106637
173925776.17965713,215519369.69598454
110121950.84654023,125785711.8135584
17868563.41635737,20597121.985490434
0.0,16957348.080199298
0.0,8141708.898062698
48292962.85494208,49861443.76431176
0.0,542204762.7317827
35324763.89462094,36235960.94180711
2338316.5069494615,9178129.333849497
94409633.81967571,108770132.52069533
0.0,11857575.917108633
62537778.917822614,63372272.26209715
29671473.005823262,30779910.83638952
42730529.437055856,43370099.08807269
6365588.351487511,8350121.072494068
87801861.46542871,92406063.93339166
58640597.44571729,59751278.35047036
75009465.60843463,81126811.26806638
39277244.668951124,44597920.10141384
65319907.53321088,66542193.664663814
83491378.72562389,85790157.00711459
0.0,16747232.354525145
84715111.31960264,92351215.38956147
140476901.36316377,144681670.34302586
22804222.707516897,28220819.977459356
42600971.7969876,47561576.24070164
77420423.17619435,85777534.70477533
86969399.05362895,88149297.35819279
73216519.58419883,80332822.3803322
63032554.15313625,64410916.68176903
45630778.94039515,63125021.18828115
79476710.68030474,82916337.61377381
0.0,1341496.0819149725
50388721.20027085,54446305.29736326
29902943.884939358,31638519.082974497
65396130.34496281,68948750.55347572
162342265.40769863,165980460.5101508
67267255.29615994,67741742.6457527
33719635.94747812,39136161.218625635
46933025.46556269,47720550.05659737
0.0,12548890.088302443
0.0,28797117.97170292
47461842.463376865,48763223.179288864
6390328.166725606,13160936.819211176
128197276.68916745,129348611.09090233
5571746.238365593,10020576.23596137
20055160.62240295,25253578.40525745
33346625.23997098,34807755.18619316
268574867.1042931,287708931.27177465
71006330.31592862,73917716.5528038
0.0,1854134.4893945395
63734182.11630261,65640975.097816005
0.0,8457846.398289211
81881608.06683677,82314879.82110797
22909619.83855422,24994751.0166805
0.0,125188361.09880576
28159429.90876674,32439000.607543085
19133450.929100655,21459463.095863283
55831952.45302889,58042581.40959841
64762025.27986517,65981848.72785418
69145266.62727752,73078508.28394154
14646901.006339781,16070709.012004636
62435568.62027822,63741719.54562861
82912958.0293693,84293474.09048775
58295310.6919408,59796358.34165511
60577741.77915463,70813839.90561949
0.0,3465077.3832032094
80797925.38039574,88030256.98224926
37112037.51218944,38428585.33985079
0.0,31097337.697045915
49504863.385597944,51409024.126398966
35180654.836983874,38615376.10864024
14082687.667017758,17150489.778240513
93245965.68414667,108554245.2168787
57731142.82117894,62807720.50944183
61060650.71501896,64253526.33162296
84614361.41805196,85604113.06737012
0.0,5630991.413046321
82993621.3551423,84785523.56437075
6804631.663177158,19395558.098523475
0.0,21817274.8836622
55544044.231344715,56141754.874445945
34323634.3045783,36153673.26519278
51122005.60188907,54316995.95556186
71840763.95767638,86460133.56431864
0.0,49743003.035227984
6631204.1435964685,10024653.450522134
32328890.527610548,44144759.79654664
157972317.01698,160548250.036429
0.0,30185212.775536016
2182542.159307604,3047187.0307862894
57232958.77019183,58655754.12981675
0.0,49930450.15532511
0.0,358082567.25687367
50091650.35909541,51704124.21773347
64536562.79949011,67895721.59662735
75351692.80200177,77121420.92287412
62123266.61968471,65229874.97264728
0.0,4030330.5101593505
46857289.572214276,49571355.97383027
49372503.14969304,50197940.731119126
0.0,5311057.737066895
15943207.073101928,19616267.62913768
71053931.28386886,72430414.61459446
35397916.314394705,48944615.03666559
0.0,3911566.409946742
51999049.33593513,55856596.80985028
261176732.28048396,276309540.11849415
73002741.88824923,77093783.22953708
68032053.62386349,69416284.13545363
103615190.18691963,105206515.88044794
37904464.36629305,41075100.16822437
52074306.04094975,55896434.89155201
0.0,3899292.4408514863
35747899.330754176,37055838.320012964
70275607.8348757,74423951.98258638
0.0,1264542.661139241
0.0,88664594.88202031
0.0,332527591.6306571
66098247.077880934,69643485.28051592
24944253.73876092,32595955.555813666
50912240.426932015,51698508.70548453
0.0,10587825.137045765
69595022.04713225,70381404.20777966
10396659.86723448,10671786.318488043
4310667.916077038,8597698.522425784
84345035.64841154,86137608.5810746
8837600.151296446,646144863.9271587
