galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars,sigma_allstars_wtd,sigma_youngstar,sigma_youngstar_wtd,sigma_allgas,sigma_allgas_wtd,sigma_coldgas,sigma_coldgas_wtd,log_sigma_pred_10,log_sigma_pred_100,SFR_10,SFR_100,sSFR_10,sSFR_100
615,001440,4.863078935873198,1.2866713120973852,444463973.36805904,5.990971723088542,5.146192875104445,5.99090576171875,28.230516530483026,28.14059906555666,23.600499396412328,23.635873117391846,22.365824269456702,28.14059906555666,38.175761281229825,37.968256662429276,1.4142994073859232,1.37234623653787,2167118.4569740146,13667491.292736862,-9.311953913441096,-9.512147758518804
615,001344,4.54002803750445,1.399877382869288,412120932.9163303,5.745754545679503,4.921488056127082,5.745697021484375,29.515680919058223,29.558911987295883,30.038722254149096,30.046263205951576,21.871650929217232,29.558911987295883,37.969517344361186,37.79955941689641,1.3740957097128037,1.34341595164532,1423958.9713919386,10158022.497871047,-9.461527198135004,-9.608215503901295
615,001248,4.216977139134372,1.526800963827656,390002515.42527294,5.531242055200161,4.72049303132901,5.531005859375,22.929956662495233,22.869455539621313,18.283046078925167,18.31840235751722,20.909260222735583,22.869455539621313,45.008438674387584,44.852574412077914,1.305678240670301,1.3748012032111168,680636.4781159464,14584403.767176056,-9.758152187117725,-9.427178728938387
615,001152,3.893926240774252,1.670446435582753,358597662.46995527,5.2836491021995915,4.497757927448136,5.2838134765625,22.728884331111875,22.61461697221331,12.319830459394282,12.312958524816302,21.057429084484728,22.61461697221331,46.26270396704254,46.02604483250225,1.430149215035279,1.3774677018234296,2756399.5285691433,15400588.081749767,-9.114265287308601,-9.367070149295088
615,000960,3.247824444054445,2.02529183622664,292802041.9645941,4.757898572668303,4.009899874061486,4.75799560546875,23.309125763804893,23.290146142046755,16.649909311144235,16.65001330178454,19.602818309160533,23.290146142046755,34.664256269020726,34.554808491011215,1.3545859634536566,1.324040795356894,1271403.77957921,9055674.433027526,-9.362290602962048,-9.509653300615978
615,000864,2.9247735456947948,2.2494992402983742,268895874.6797521,4.479979705120895,3.658882683992011,4.4793701171875,23.806777714750925,23.73732835918458,14.911742853740225,14.933518937768916,19.476255288651142,23.73732835918458,54.46587989774589,54.00811808435482,1.4918434908243947,1.396454939355908,6018469.658618782,20809163.12444835,-8.650098064032141,-9.111329524779505
615,000768,2.6017226473287947,2.518400399991497,236400975.89937818,4.130335880389559,3.4387655521738125,4.140625,22.743342094014732,22.752317687846677,12.98465164873877,13.026628819154595,17.602229203122302,22.752317687846677,40.842641175563664,40.9150537692702,1.3233295818869912,1.2936451414409738,959391.5614526612,6886081.569578333,-9.391653370836462,-9.535677102181063
615,000672,2.278671748957871,2.8485597322201346,220867816.44050893,1.7508860334288423,1.330273093511422,1.73828125,21.117570976181607,21.19656237281379,16.91110898341351,16.884134371712094,17.91240701006766,21.19656237281379,45.43533179764044,45.3286060499127,1.2145765358581775,1.3178094750301899,290225.2936730104,9215288.03907232,-9.881397178322068,-9.379623523283652
615,000576,1.955620850587945,3.2663365095012007,200223445.11195678,3.440209706233576,2.8779973150935323,3.40118408203125,21.513764781833164,21.47634460750305,12.343957541615595,12.33801929343967,18.449855585988466,21.47634460750305,49.47003682344603,49.37374424127582,1.3162338772037392,1.3400688927116062,934329.5917600193,12208313.311841266,-9.331014825831293,-9.214859263314509
615,000480,1.6325699522172963,3.8166784197513484,161675115.86399174,3.0399075144215226,2.5124709821692712,3.03985595703125,21.08079101234475,20.987074230150476,19.06543676608274,18.992444569830678,18.90591304274565,20.987074230150476,49.66342491446173,49.50238758057669,1.4041899654624226,1.378127978456995,2706245.850175729,20166498.948842853,-8.776275933115057,-8.90401267278487
615,000384,1.3095190538468346,4.583801606439209,123659598.58604056,2.5605861303719992,2.172399047766324,2.6171875,22.604327450263096,22.427507202296702,27.088164727539745,27.04594512885471,20.875296807774202,22.427507202296702,69.72314770133681,69.52351780924356,1.2849099149559766,1.3992552544188663,771296.6245775863,28295459.018914927,-9.205006401627486,-8.640511088786182
615,000288,0.9864681554742015,5.748642482312714,73632980.17438284,2.2295158642501343,1.9062227483081027,2.2265625,21.55014098099619,21.539425351697265,16.39593361877548,16.460270347399696,15.56354656232105,21.539425351697265,44.86441353009796,44.61818295907234,1.304345022339703,1.2763208810081557,1167830.9779682474,8454081.53301004,-8.799692386996288,-8.940005946246814
615,000192,0.6634172571026887,7.795747394207858,51236024.9892868,1.6508073619222483,1.3987385635419094,1.6508007049560547,14.588187939037997,14.635830230346558,9.733684545452222,9.76883715647524,13.343216991333808,14.635830230346558,39.94141814725576,39.69627201363956,1.1766306966400872,1.1657810760508083,305981.5765999433,2696667.1572213476,-9.22388015075328,-9.278748082901657
615,000096,0.34036635873028886,12.72828913386463,16372120.230493648,1.0600451110214495,909.1926352618831,1.09375,10.774429803930447,11.569956388596383,11.167592028448329,11.239496535573245,12.437354113156138,11.569956388596383,104.59529485212414,108.04012708656111,1.3831701530718348,1.2707760782081516,5957492.684415388,15422057.111620413,-7.439041407554007,-8.025962618185268
