galaxyID,tstep,t,tlookback,z,M_star,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_coldgas_los,sigma_hotgas_los,SFR_10,SFR_100,sSFR_10,sSFR_100
m11e_r7100,140,2.558039048,11.178176974,2.545454264,181185010.0,177.6123046875,22.72370719909668,15.254941076177571,20.161653518676758,14.60821899195149,16.49843853399161,17.973911234158045,1014222.1,7132172.5,-9.251989179158588,-9.404900420944053
m11e_r7100,139,2.536613582,11.19960244,2.565714359,178469170.0,177.91748046875,21.24111557006836,14.646734699333765,19.11464500427246,11.396935070181854,14.914449415488207,17.82498143612684,1319831.0,7632408.0,-9.131044874233078,-9.368901620948991
m11e_r7100,138,2.515241864,11.220974158,2.586206198,174620720.0,178.22265625,20.587142944335938,14.152541627530978,20.819515228271484,14.448492816984656,15.775311987937528,17.967817874670086,647270.44,8784914.0,-9.431010002451465,-9.29835826025803
m11e_r7100,137,2.493921822,11.2422942,2.606936216,173155540.0,178.8330078125,20.319225311279297,13.444350223459933,37.44865417480469,21.77280996049657,15.37826615360623,18.581468304939655,350909.53,8872912.0,-9.6932412165567,-9.290370206764516
m11e_r7100,136,2.472654568,11.263561455,2.627907276,172532800.0,178.8330078125,20.33807945251465,13.748406383348367,28.740657806396484,16.989411924209612,21.78506027005608,19.84200287888938,408822.34,11009863.0,-9.625337046774195,-9.195089755541584
m11e_r7100,135,2.451442387,11.284773636,2.649122477,171762140.0,179.13818359375,20.235288619995117,13.680989713845708,21.742137908935547,15.280284032397635,25.56153716268896,19.1727352971,1968115.2,13040667.0,-8.94087692598933,-9.119627647366139
m11e_r7100,134,2.43028283,11.305933192,2.670588255,168051710.0,178.680419921875,20.2353515625,13.347872591478406,15.601370811462402,11.015289869762531,13.98847847472187,18.913798875106643,2272347.0,15200144.0,-8.868968289852594,-9.043595238839707
m11e_r7100,133,2.409177399,11.327038623,2.692307949,165119630.0,177.6123046875,20.578367233276367,13.387129785270886,26.325838088989258,14.74663541037752,15.809648349872418,20.0434708741198,541010.75,14630894.0,-9.484592817324572,-9.052527848158016
m11e_r7100,132,2.388127581,11.348088442,2.714285135,164244820.0,177.6123046875,20.96147918701172,13.967678988420591,36.20278549194336,23.34239394073939,27.90535826390348,19.893734714871787,1092026.9,17668466.0,-9.17725834439337,-8.968292825855716
m11e_r7100,131,2.367130954,11.369085068,2.736527205,161565070.0,177.001953125,20.46161460876465,13.289326715666407,23.71028709411621,17.01719191842136,24.026914085920808,19.58314453765643,1391788.5,17262310.0,-9.064774234778326,-8.971248566994774
m11e_r7100,130,2.346189793,11.39002623,2.759036779,159900850.0,175.78125,20.241762161254883,13.265249092029611,22.620267868041992,14.651829954046818,20.701898246121196,18.899620854326127,4715494.0,17951268.0,-8.53032357034723,-8.949755636257043
m11e_r7100,129,2.325305188,11.410910834,2.781817913,152887330.0,179.443359375,20.056724548339844,13.829292850622338,23.938974380493164,14.902591171919006,19.86231660586393,19.061581389680867,1245942.8,11188689.0,-9.088873403270965,-9.135592288196081
m11e_r7100,128,2.304475129,11.431740893,2.804877996,151099470.0,181.2744140625,19.968711853027344,13.476708065795119,27.265241622924805,17.353121684884535,22.070628487561393,16.914024752741206,1955792.4,10136098.0,-8.88794019812635,-9.17339214591389
m11e_r7100,127,2.283700717,11.452515305,2.828221798,147282020.0,186.767578125,19.265052795410156,13.314672751450079,20.2142333984375,13.802426366475252,19.711330925732724,16.028896296430602,1133602.0,6717081.5,-9.113689116710146,-9.340969102438313
