galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_star,sigma_youngstar,log_sigma_pred_10,log_sigma_pred_100,sigma_star_m,sigma_youngstar_m,SFR_10,SFR_100,sSFR_10,sSFR_100
502,002554,8.611815397988758,0.49955108340628496,482991959.7047761,9332.73322874268,6928.946027225891,9332.8857421875,48.65987308170942,42.866684763381464,1.3896168431975857,1.340836142024398,54.389604212295644,55.23220398433574,1613332.2190557227,9450488.706452388,-9.476216094204753,-9.708485633722134
502,002496,8.416638813388035,0.526707610615211,463352921.8804975,9178.785411069843,6805.300576485853,9179.0771484375,49.15181850882554,41.70405983768056,1.458700811913681,1.4101610672647835,55.38867018450156,54.919832882527366,3484820.454440012,20455397.9749312,-9.123731498794875,-9.355103972567509
502,002400,8.093587914737526,0.573796362027096,425135357.1382755,8913.7110551564,6594.688668284911,8913.57421875,49.49931635836026,42.489912241501116,1.3820732300839738,1.372997085074726,56.25216138990018,56.31908095050223,1540621.1179809414,13942337.417301765,-9.440831378708143,-9.484191636491474
502,002304,7.770537016087205,0.6238070024633674,394812478.03222156,8665.263343742381,6411.261378666435,8665.1611328125,44.757035443381504,43.90839185883201,1.2786369607701091,1.3644404263513439,49.966121319384065,58.07105547211727,503520.60125840903,12963674.283514807,-9.894373625909504,-9.483662759365112
502,002208,7.447486117452993,0.6770739248582628,367389756.5109532,11507.815641959602,7901.5105746928,11507.87353515625,47.515016274450126,38.75630931081105,1.348025859297197,1.3639244969350544,52.78618781947689,42.0243641246553,1104542.8031577154,13165200.440318838,-9.521944492945234,-9.445699567594536
502,002112,7.12443521881975,0.7339871667031471,333219662.1296,8049.746038844075,5968.110411531212,8049.9267578125,45.04385493842245,38.918258276298126,1.3560611072404922,1.3066323554473176,51.690934755941946,51.91318244054645,1242506.8275452151,7188611.64063996,-9.428431835843195,-9.666085597881725
502,002087,7.040307380634051,0.7494616046382799,330116945.11743975,7982.418243599086,5920.521739944757,7982.177734375,46.57516243674549,38.643905772366615,1.3351188300045365,1.3595195637163753,52.86128030107195,46.49715934814285,988106.848969023,12946479.247245908,-9.52386390794452,-9.406516138013279
502,002016,6.801384320186596,0.795004671706255,311384185.1624749,7836.426350588816,5829.2999200947415,7836.3037109375,46.66614103065243,44.1589345411211,1.3504671190176847,1.3346609095533646,52.826179018165455,55.34618239594586,1191944.7765072999,10002856.116984366,-9.417040416729764,-9.493172529610495
502,001920,6.478333421553335,0.8606679900562564,289270771.4278888,10295.196000409203,7106.358481535361,10295.10498046875,41.742459307646726,29.438830950547914,1.3264471923350485,1.3478059626478271,47.590390782263775,33.59271602258716,933501.2602173389,11835635.712688968,-9.49118964519074,-9.38811296416185
502,001824,6.155282522919623,0.9316226108113079,268548552.7505607,9891.244890314138,6844.105460890096,9891.357421875,43.76149703084663,30.59819766439067,1.3364847265403381,1.376662547637363,51.178374559055804,43.38388252222455,1067713.3986239545,16700628.567736335,-9.40056812356428,-9.206289999080798
502,001739,5.8692478730857545,0.9994830608985917,228571583.994943,9522.002632641896,6589.338918887332,9522.0947265625,36.36508072985673,31.506906831180626,1.2199735416424355,1.2720931865069762,44.05919434190638,33.108746138726914,305277.2708178399,5467593.587566567,-9.874327767508298,-9.621226012458191
502,001728,5.832231624284044,1.0086446225436114,228087839.8773768,9474.822945754247,6557.377324726129,9475.09765625,34.61436995802468,33.25661349195437,1.2488625838137541,1.3463666959265357,42.57502278789807,35.55173695973846,421944.64197159815,12553894.973238721,-9.73284665580404,-9.259323641216183
502,001632,5.509180725650926,1.0926761541116643,205102582.0814132,9085.726479061685,6306.618832971315,9085.693359375,36.70599851527528,32.154704445975725,1.169448855476931,1.3371613045144737,48.92198145666212,41.056045546973735,178752.91599693202,11723154.161815885,-10.059717992653038,-9.242926651748618
502,001536,5.18612982701164,1.184873207361686,188935278.6108891,8683.044390691095,6044.20646083137,8683.4716796875,36.12504957569085,18.007883215045347,1.2538397087263236,1.286277954644182,53.50464706212782,39.89505919563222,472250.8711578713,6799854.185750494,-9.602140290640001,-9.443813458462909
502,001474,4.97749278830883,1.2494155616255593,176083895.3028833,8403.388867627331,5841.423461469661,8403.3203125,37.82312610859356,35.015754083226106,1.164615200035108,1.2489718537029744,59.59916303880316,47.0143911641558,176762.86073434397,4569839.29923225,-9.998328615472948,-9.585818708904512
502,001440,4.86307892837434,1.2866713145849487,172513754.51579702,8247.664936927635,5734.86939952992,8247.6806640625,39.29973144385917,30.566257988325486,1.2260840007466818,1.2691982942258488,54.848922891413075,44.637015378793784,355388.601563107,5776316.939727088,-9.686120232579533,-9.4751727126305
502,001344,4.540028029733478,1.3998773857469744,164050313.15644386,7820.106100552193,5450.682547446592,7820.12939453125,37.12368482817472,23.910325134322903,1.3214113850129174,1.229764926932385,47.71646180921642,28.308502641673773,1058019.862443046,3762580.0846007825,-9.190483242866767,-9.639491311312582
502,001268,4.28427940164212,1.499091733515826,157748702.14285293,7501.358126279672,5257.59608660638,7501.52587890625,36.89928159625743,29.943181837045238,1.2121797143681434,1.213959616658129,47.89402583363825,38.31068106307865,312295.7161340521,3186365.258766126,-9.703399767922125,-9.694670236554556
502,001248,4.2169771310920225,1.5268009671813472,155749018.5204618,7420.215950624427,5213.695961207495,7420.34912109375,36.27149871579701,27.57628061841654,1.2098778081188104,1.1835247777619842,47.21136006844579,24.535810171004268,305483.6867561691,2268272.9284683587,-9.707437295275065,-9.836730008990878
