galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_star,sigma_youngstar,log_sigma_pred_10,log_sigma_pred_100,sigma_star_m,sigma_youngstar_m,SFR_10,SFR_100,sSFR_10,sSFR_100
615,002976,10.031893309655965,0.326214271596941,1157886716.549067,9303.84919514486,8246.486321365177,9304.19921875,51.00333875471044,43.46126835907332,1.4535926004910045,1.4464909849524552,71.60341006837865,86.66732959626032,2560561.5976268263,23728705.179553058,-9.655330843855005,-9.688392031246979
615,002880,9.708842411285818,0.36234089686612614,1092260447.9312606,12211.685599178887,11774.349806843842,12211.9140625,50.77130817556986,43.80507731347684,1.4361865197589254,1.4272396343450158,69.09511455993022,73.21245331104028,2155014.7283731545,19576565.315904498,-9.704875964933711,-9.746589709888513
615,002784,9.385791512922513,0.4002735466721663,1032669024.8631046,11866.727056118923,11433.466828091065,11867.67578125,51.09163951637149,45.34901160777293,1.4398018709111462,1.4314669935576707,69.94952258217353,73.00256071936329,2271593.5933265574,20768952.81090122,-9.657630515303103,-9.696546550884241
615,002688,9.062740614554222,0.4401803359019763,978957554.6772454,11523.60407515679,11091.70470183883,11523.4375,52.42142742246141,43.933058395866844,1.4372148648279253,1.4371437173770507,67.99014707027096,77.24139567623774,2238988.4132161452,22372741.281902358,-9.640712016105415,-9.641044661725136
615,002592,8.739689716188655,0.4822523231797885,929857145.678456,11189.705587239172,10759.528163837538,11190.185546875,51.55458468565689,43.23661076848621,1.4259885591715942,1.4130277417229247,65.84924495598236,71.48180794634135,2009821.2886756512,17477529.28841813,-9.66525879074453,-9.725936194263559
615,002496,8.416638817832514,0.5267076099861013,881518235.67262,10868.946542439124,10439.153337912889,10869.140625,52.54642641509456,42.73553775073356,1.416011707250319,1.4139477141500671,68.31434309600183,70.71186951252774,1829223.8876589967,17889196.4915262,-9.682964436677231,-9.692640466533367
615,002400,8.09358791947071,0.5737963613165245,836898765.4475958,10560.559334105252,10135.0871265321,10561.5234375,52.2244942864921,37.53925342769375,1.4437691112064284,1.4114825441972778,65.82760582342375,67.99318397525177,2502095.2230438637,17649889.020719174,-9.524369093451998,-9.675930948240916
615,002304,7.770537021115969,0.6238070016604675,795380895.0751078,10254.33602425073,9835.50209785649,10255.126953125,53.012209526890395,44.50916231248291,1.4050017267844612,1.4068301446524865,67.07475401435865,64.21145822354613,1667032.405151228,17003501.41330189,-9.678631113005107,-9.67003679324679
615,002208,7.447486122755435,0.6770739239551866,756844978.7445161,7783.179091441756,6820.271372747734,7783.203125,51.94198450103494,43.218287745069425,1.421713817557579,1.3979759382951995,65.57929917129327,74.0920479717028,2023756.6550598296,15647239.695546301,-9.572848644037215,-9.684569198518266
615,002112,7.124435224399416,0.7339871656861383,719964603.1638045,9671.143024149933,9285.338397415439,9671.630859375,51.70790523400294,39.016883651991115,1.4090234444436684,1.3935154021912624,66.753574243078,72.20799296374402,1786978.8417934347,15102120.926087672,-9.605191734604983,-9.678273201562984
615,002016,6.801384326038587,0.7950046705606373,685525724.0284324,9300.244838510192,8916.073621413187,9300.537109375,51.14277866570807,44.182702154532464,1.3901023865903495,1.3940664919848393,63.99643986208154,58.918196507280214,1473975.6663140818,15388445.691790557,-9.667533442259082,-9.648828999944405
615,001920,6.478333427679816,0.8606679887630416,648346276.4059385,7146.3206653848665,6214.174317562206,7145.99609375,49.41736583396677,40.493617135759706,1.425060354938562,1.387117558778249,62.41590200726492,53.573807556133566,2188045.3172665453,14479944.814685943,-9.47175070838182,-9.651040114239676
615,001824,6.155282529317904,0.9316226093487188,584416065.1802508,6931.719690972254,6013.3286248411605,6931.15234375,38.78219376858361,37.205646395177546,1.3515648260680313,1.4075230437381387,52.62036082757899,52.848447623284805,1010172.9876507223,18600486.51843973,-9.762326394713458,-9.49719784200248
615,001728,5.832231630968514,1.0086446208809556,536896120.004445,6696.398493846169,5792.159714313576,6696.1669921875,41.34154217104339,35.720325988830815,1.380116152219427,1.3514699376781116,60.99671559967658,60.80551002261457,1411539.3605990142,10319743.351724152,-9.580197272552633,-9.7162213687727
615,001632,5.509180732597369,1.092676152221565,512907375.6692545,6464.181927870184,5579.757656519045,6463.623046875,40.1079571523418,32.781570172710296,1.4139087385680453,1.3737622729657035,54.5401576024365,53.81044280878211,2069341.7229613643,13334399.945728187,-9.394206730044814,-9.585065467307542
615,001536,5.186129834235187,1.1848732051987418,481919884.8162582,6227.948846940277,5363.341653294717,6228.02734375,38.82812586777858,29.227312276137418,1.3723401685749503,1.3478330689466826,53.11945409478617,40.50045411229991,1335767.4390337404,10210180.629936606,-9.557243993585628,-9.673941421055881
615,001440,4.863078935873197,1.2866713120973852,444463973.36805904,5990.971723088542,5146.192875104445,5991.2109375,39.80268921366114,31.631927342444843,1.4142994073859232,1.37234623653787,71.82841867868245,74.17900609369735,2167118.4569740146,13667491.292736862,-9.311953913441096,-9.512147758518804
615,001344,4.540028037504449,1.399877382869288,412120932.9163303,5745.754545679503,4921.488056127082,5747.0703125,37.775644762023205,29.68383583748498,1.3740957097128037,1.34341595164532,75.04158825104811,67.50692243753912,1423958.9713919386,10158022.497871047,-9.461527198135004,-9.608215503901295
615,001248,4.2169771391343716,1.526800963827656,390002515.42527294,5531.24205520016,4720.49303132901,5532.2265625,36.90013234846655,28.468379663975494,1.305678240670301,1.3748012032111168,62.65635212585226,64.17913805497369,680636.4781159464,14584403.767176056,-9.758152187117725,-9.427178728938387
615,001152,3.893926240774251,1.6704464355827533,358597662.46995527,5283.649102199592,4497.757927448136,5283.203125,35.54703261835549,19.96739225266126,1.430149215035279,1.3774677018234296,58.26945130405626,37.997204944809766,2756399.5285691433,15400588.081749767,-9.114265287308601,-9.367070149295088
615,000960,3.247824444054444,2.02529183622664,292802041.9645941,4757.898572668303,4009.899874061486,4687.5,35.60145907547352,25.977926706127505,1.3545859634536566,1.324040795356894,58.70658156938668,46.45109004483523,1271403.77957921,9055674.433027526,-9.362290602962048,-9.509653300615978
615,000864,2.9247735456947943,2.2494992402983742,268895874.6797521,4479.979705120895,3658.882683992011,4453.125,34.2956604664207,21.942160860859712,1.4918434908243947,1.396454939355908,54.4174012551907,47.77425405101157,6018469.658618782,20809163.12444835,-8.650098064032141,-9.111329524779505
615,000768,2.601722647328794,2.518400399991497,236400975.89937818,4130.335880389559,3438.7655521738125,4062.5,34.906514277182936,20.304001887067564,1.3233295818869912,1.2936451414409738,51.44009717715036,54.08160233708294,959391.5614526612,6886081.569578333,-9.391653370836462,-9.535677102181063
615,000672,2.2786717489578705,2.8485597322201346,220867816.44050893,1750.8860334288422,1330.273093511422,1718.75,32.97333852384945,30.497994796217036,1.2145765358581775,1.3178094750301899,49.08411080302548,43.64140204518096,290225.2936730104,9215288.03907232,-9.881397178322068,-9.379623523283652
615,000576,1.9556208505879449,3.2663365095012007,200223445.11195678,3440.209706233576,2877.9973150935325,3437.5,31.150082050967487,27.50778739258593,1.3162338772037392,1.3400688927116062,50.234820498806144,46.76580271626972,934329.5917600193,12208313.311841266,-9.331014825831293,-9.214859263314509
615,000480,1.632569952217296,3.816678419751348,161675115.86399174,3039.9075144215226,2512.4709821692713,2968.75,27.257948069741794,19.65535004397126,1.4041899654624226,1.378127978456995,48.47085915476613,48.97433415169342,2706245.850175729,20166498.948842853,-8.776275933115057,-8.90401267278487
615,000384,1.3095190538468344,4.583801606439208,123659598.58604056,2560.5861303719994,2172.399047766324,2656.25,19.707461577298695,25.639859592786472,1.2849099149559766,1.3992552544188663,44.25575854677346,48.29255328034441,771296.6245775863,28295459.018914927,-9.205006401627486,-8.640511088786182
615,000288,0.9864681554742014,5.748642482312712,73632980.17438284,2229.515864250134,1906.2227483081026,2187.5,16.692940000410807,18.675016821224446,1.304345022339703,1.2763208810081557,54.27643959019667,44.36183562320471,1167830.9779682474,8454081.53301004,-8.799692386996288,-8.940005946246814
615,000192,0.6634172571026886,7.795747394207859,51236024.9892868,1650.8073619222482,1398.7385635419093,1660.15625,11.850498111709857,15.772707650862245,1.1766306966400872,1.1657810760508083,37.177078750676195,29.253808991776538,305981.5765999433,2696667.1572213476,-9.22388015075328,-9.278748082901657
615,000096,0.34036635873028875,12.728289133864632,16372120.230493648,1060.0451110214494,909.1926352618831,1093.75,11.205727820975154,9.319516914724389,1.3831701530718348,1.2707760782081516,26.33323760086277,18.478413752433582,5957492.684415388,15422057.111620413,-7.439041407554007,-8.025962618185268
