galaxyID,tstep,t,tlookback,z,M_star,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_coldgas_los,sigma_hotgas_los,SFR_10,SFR_100,sSFR_10,sSFR_100
m11h_r7100,590,13.71330871,0.022907312,0.001594901,4094936300.0,4.2724609375,31.75814437866211,20.903667153426298,25.04011344909668,15.478517364833639,16.416201151475533,17.544042013887722,5620128.0,54759930.0,-9.86250094561209,-9.873784284034198
m11h_r7100,589,13.690383616,0.045832406,0.003194809,4083608300.0,4.2724609375,31.965194702148438,20.144885966286942,28.593433380126953,16.436246887807783,15.933567027298817,17.116789173343193,7329705.0,52214630.0,-9.745957584119816,-9.893251858466083
m11h_r7100,588,13.667437317,0.068778706,0.004799962,4071824100.0,4.2724609375,31.99193572998047,20.38249018387789,27.21431541442871,18.082071879257686,15.900072319541664,16.885998031335014,7732372.0,46256950.0,-9.721476271978942,-9.944611998998749
m11h_r7100,587,13.644472396,0.091743626,0.006410241,4060022800.0,4.119873046875,32.04326629638672,20.905758404729298,26.722379684448242,15.71382476996607,16.586844427157992,17.62786710324236,5104701.0,42136724.0,-9.900558161716548,-9.983867703222478
m11h_r7100,586,13.621487144,0.114728878,0.008025765,4053212400.0,4.119873046875,32.23780059814453,20.306018267336047,21.051170349121094,13.744926111095108,15.971041828727934,17.198884956392636,6242612.0,40922976.0,-9.81243302147279,-9.995832155388822
m11h_r7100,585,13.598484154,0.137731869,0.009646297,4043281700.0,3.96728515625,32.20708084106445,20.61715470468004,22.03639793395996,16.0182367540176,15.888758084156592,17.295127029042575,5388935.5,35984376.0,-9.875231010737638,-10.05062002025842
m11h_r7100,584,13.575459989,0.160756033,0.011272073,4035831300.0,3.96728515625,31.572792053222656,20.416329232417283,30.1189022064209,18.542362224674132,16.86146377624423,17.89021333105443,3292332.5,30570920.0,-10.088429314638976,-10.1206244951993
m11h_r7100,583,13.552416383,0.183799639,0.012903214,4029050000.0,3.96728515625,30.933622360229492,20.498023671405516,27.06871795654297,15.177378241870478,18.11928419614823,16.975393002239443,4636891.5,29640584.0,-9.938975735204625,-10.133315912861583
m11h_r7100,582,13.529354209,0.206861813,0.014539599,4022553000.0,4.2724609375,30.65708351135254,20.227245454747653,23.461307525634766,14.223402409316868,16.897108741247692,17.188999548046496,3427650.8,28331192.0,-10.069505220052534,-10.152236937138582
m11h_r7100,581,13.506271753,0.22994427,0.016181231,4016415000.0,4.425048828125,30.48917579650879,19.89702346313478,36.822635650634766,21.63349490070477,17.534160886829163,17.385819339297974,1839745.0,29126396.0,-10.339080946473485,-10.139551827914001
m11h_r7100,580,13.483171618,0.253044405,0.017828226,4014900700.0,4.425048828125,30.844417572021484,20.22913630456641,24.833683013916016,17.452101766639423,16.85765168880799,17.92562685049326,2646509.8,37000828.0,-10.1810013139811,-10.035463369530063
m11h_r7100,579,13.460050357,0.276165666,0.019480586,4009966300.0,4.425048828125,31.520734786987305,19.971564580313448,24.220787048339844,14.859157487365174,15.753877577113556,18.56109377628284,3434355.2,38963560.0,-10.067295510090535,-10.012482096310977
m11h_r7100,578,13.436911444,0.299304578,0.021138191,4005533200.0,4.425048828125,31.80927848815918,20.49549726095522,33.531314849853516,21.086879433628624,15.686073802777402,19.243395851868115,4147653.0,43372020.0,-9.984857918626615,-9.965450684651156
