galaxyID,tstep,t,tlookback,z,M_star,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_coldgas_los,sigma_hotgas_los,SFR_10,SFR_100,sSFR_10,sSFR_100
m11d_r7100,179,3.429806416,10.306409606,1.903226137,497899620.0,270.99609375,20.241565704345703,14.625057601439995,18.569032669067383,15.089281746181364,17.78792081799883,19.037641807834575,4052051.8,13314197.0,-9.089466808098248,-9.57282681274359
m11d_r7100,178,3.406792243,10.329423779,1.916666985,490724320.0,277.099609375,20.364187240600586,14.127682902212802,18.947038650512695,13.113909809173688,14.943116272788409,19.992989012152314,915341.9,7708816.5,-9.729254250993698,-9.803849873999765
m11d_r7100,177,3.383818151,10.352397871,1.930233002,490349700.0,278.3203125,20.623716354370117,14.381630440928586,19.81670570373535,13.315929815087685,17.89805809525998,20.169005219802294,330346.47,9736015.0,-10.171536241625176,-9.702124676060826
m11d_r7100,176,3.360884425,10.375331597,1.943925619,489335580.0,278.3203125,21.282005310058594,14.571150273521344,18.870920181274414,12.478757733528475,19.47227143435157,20.51751503389554,646459.4,18529290.0,-9.879065560367978,-9.421748019906957
m11d_r7100,175,3.337991348,10.398224674,1.957746983,488341600.0,280.76171875,22.12769317626953,15.806649276720691,23.944194793701172,16.796939332508522,17.632137122181753,21.624295961124297,1327036.8,33892772.0,-9.565840771717955,-9.158616631702813
m11d_r7100,174,3.315139204,10.421076818,1.971698523,486420350.0,281.982421875,22.402935028076172,15.75323904296134,27.82264518737793,16.55684181798406,22.109056837867875,22.353955924710597,1036303.1,42147084.0,-9.6715249298968,-9.062244204899896
m11d_r7100,173,3.292328279,10.443887744,1.985782385,484467420.0,283.203125,23.08949851989746,16.533272160840294,26.981203079223633,17.71906698861249,24.94793897026726,22.704199046859088,1895237.6,42139400.0,-9.407600910455136,-9.060576232406508
m11d_r7100,172,3.269559283,10.466656739,2.000000238,478709900.0,283.203125,23.652616500854492,16.668063050056155,27.94861602783203,17.430113979000076,30.21414200504726,20.10349526179681,6533972.0,39682744.0,-8.86489512908817,-9.081470702843314
m11d_r7100,171,3.246614222,10.4896018,2.014492273,460169020.0,277.099609375,23.068185806274414,16.195624360076437,20.7081241607666,14.084962124468849,18.310821035758693,19.029718063307616,6354552.0,22446864.0,-8.85983244311652,-9.31176170575661
m11d_r7100,170,3.223710346,10.512505676,2.029126406,444193000.0,258.7890625,22.47111701965332,17.259454572875004,16.164669036865234,12.424027975294615,16.145184912467435,18.2644806001627,2240958.2,9302699.0,-9.297137936914018,-9.678962733369858
m11d_r7100,169,3.200850082,10.53536594,2.043902874,439619900.0,217.28515625,21.955631256103516,16.047594432655274,22.42410659790039,15.586809136808878,18.71529918527999,18.484311045296796,702914.8,7563872.5,-9.796174651799634,-9.764333147511875
m11d_r7100,168,3.17803457,10.558181452,2.058823347,436688640.0,153.80859375,21.208017349243164,15.083604442428296,16.910181045532227,10.665209025910613,18.455678329741726,19.07362954020592,541406.5,6015372.0,-9.906648428845903,-9.860909404394372
m11d_r7100,167,3.15526156,10.580954462,2.07389164,436152960.0,104.98046875,21.361949920654297,15.353643862820574,15.51639461517334,11.68531852279295,18.462333234790346,19.703544753992013,363437.72,9622204.0,-10.079208826402393,-9.656364264083285
m11d_r7100,166,3.132532199,10.603683823,2.089109421,435599680.0,73.54736328125,21.977008819580078,14.846493109262429,23.34757423400879,15.58364037454567,17.012187628208665,19.974873862132732,903564.3,14805944.0,-9.683128482506165,-9.468651449610096
m11d_r7100,165,3.109848894,10.626367128,2.104477644,433862850.0,62.255859375,22.42689323425293,15.66172108354505,21.029451370239258,17.25682818339449,16.097270680802367,20.63816315729795,779290.5,22589048.0,-9.745653080788644,-9.283454534498533
m11d_r7100,164,3.087208987,10.649007036,2.120000124,433331330.0,56.7626953125,23.05293083190918,16.27750040112384,30.6381778717041,20.45081114505111,23.632115585716825,21.310633118473454,1200710.0,31275640.0,-9.557381960171849,-9.141613882285569
m11d_r7100,163,3.0646153,10.671600722,2.135678053,430119580.0,53.1005859375,23.761621475219727,16.883681815429803,33.89302062988281,20.05789700726922,22.684779915931855,21.574831016458653,2768560.2,33036640.0,-9.191335237933592,-9.114593346231786
m11d_r7100,162,3.042065611,10.694150411,2.151515007,425470980.0,49.74365234375,nan,nan,nan,nan,nan,nan,3725263.5,30043376.0,-9.057712942293673,-9.151121206406525
m11d_r7100,161,3.019561061,10.716654961,2.167513132,417432930.0,48.2177734375,nan,nan,nan,nan,nan,nan,5009118.0,24131918.0,-8.92082544165293,-9.237994863237173
m11d_r7100,160,2.997104037,10.739111985,2.183673143,406708000.0,50.048828125,nan,nan,nan,nan,nan,nan,4275061.0,14872606.0,-8.978340399147863,-9.436895642207773
m11d_r7100,159,2.974691914,10.761524108,2.200000048,398037200.0,51.8798828125,nan,nan,nan,nan,nan,nan,1655814.5,8903794.0,-9.38091196366907,-9.650348541551013
m11d_r7100,158,2.952326245,10.783889778,2.216495037,394222340.0,52.79541015625,nan,nan,nan,nan,nan,nan,729124.9,7779135.5,-9.732939312080182,-9.704809890798847
m11d_r7100,157,2.930008573,10.806207449,2.233160257,392483100.0,53.7109375,nan,nan,nan,nan,nan,nan,1139228.5,7264301.0,-9.537210124402746,-9.732627134448014
m11d_r7100,156,2.907736295,10.828479727,2.250000238,383438050.0,54.3212890625,nan,nan,nan,nan,nan,nan,671650.4,6675814.5,-9.756551943526475,-9.759190944600391
m11d_r7100,155,2.885511788,10.850704235,2.267016172,363503700.0,53.7109375,nan,nan,nan,nan,nan,nan,1143487.2,8460960.0,-9.502277523571793,-9.633089208227137
m11d_r7100,154,2.863336172,10.87287985,2.284210205,351441760.0,50.048828125,22.25495147705078,15.066507183933284,14.725068092346191,11.574111269842287,17.886465189259468,15.439098423962243,777452.8,7750753.5,-9.655179326190002,-9.656509440099326
m11d_r7100,153,2.841207277,10.895008745,2.301587343,346690460.0,50.6591796875,22.50481605529785,15.827260926394604,14.623893737792969,10.098882989104212,19.871071508624304,15.888695493728639,891277.8,7848665.0,-9.589928800885346,-9.645146103461434
m11d_r7100,152,2.819127873,10.917088149,2.319148302,343661250.0,50.048828125,22.648300170898438,15.802329001377474,12.013708114624023,10.220280664106546,17.947732196214442,16.137445071363494,676117.2,7921473.5,-9.706108586666558,-9.637324589209719
m11d_r7100,151,2.797095391,10.939120631,2.336898327,339877220.0,50.048828125,nan,nan,nan,nan,nan,nan,1056848.6,5788140.5,-9.507309265498957,-9.768782987665542
m11d_r7100,150,2.775112187,10.961103836,2.354839087,337600770.0,49.4384765625,nan,nan,nan,nan,nan,nan,647358.4,6222936.0,-9.717258654995588,-9.734408091430128
m11d_r7100,149,2.753179376,10.983036646,2.372972488,333147970.0,49.4384765625,nan,nan,nan,nan,nan,nan,773827.3,16505774.0,-9.633993114451798,-9.30500127430344
m11d_r7100,148,2.731294817,11.004921205,2.391304255,330596670.0,48.2177734375,nan,nan,nan,nan,nan,nan,674345.56,20433148.0,-9.690415973373232,-9.20896319670201
m11d_r7100,147,2.709459634,11.026756389,2.409836531,327427330.0,46.69189453125,23.61492919921875,15.87441125648378,21.32803726196289,11.744291023765896,21.41684088096394,18.76409264913621,279742.12,24529616.0,-10.068357054439607,-9.125424174443344
m11d_r7100,146,2.687676159,11.048539864,2.428571224,326996960.0,46.08154296875,24.123720169067383,16.293410654851428,33.23994445800781,23.980661226132646,30.437956753820927,18.84090667349527,1536442.5,27418226.0,-9.328027403353653,-9.076504363300156
m11d_r7100,145,2.665941861,11.070274161,2.447513819,318960160.0,47.607421875,23.61420249938965,16.65890063243122,21.360124588012695,15.225099608191288,19.33690130090679,16.59006330794831,8557337.0,24087656.0,-8.57139780505427,-9.121941900195509
m11d_r7100,144,2.644258264,11.091957758,2.466666937,305553660.0,50.6591796875,23.36383819580078,16.552333785309234,17.651758193969727,12.466973900507687,19.756230720193727,15.89863497633333,3357458.0,18101280.0,-8.959076907279341,-9.227378209541671
m11d_r7100,143,2.622626882,11.113589141,2.486033201,293557980.0,52.490234375,23.377302169799805,16.49571532558722,16.863950729370117,14.876074509858146,16.050869181184844,15.683570453718694,2246543.5,14764421.0,-9.116179064245502,-9.298477476146711
m11d_r7100,142,2.601045208,11.135170815,2.505618334,287420800.0,54.3212890625,22.073606491088867,15.623607380031311,20.833908081054688,12.50385256648062,17.17150388565843,16.246979394364786,1592536.1,13483214.0,-9.256428901224357,-9.32872476633755
m11d_r7100,141,2.579515561,11.156700461,2.525424242,284435300.0,55.5419921875,21.424388885498047,15.438122675993203,31.796327590942383,21.573255708346466,18.966391113927397,16.926589390558576,667824.9,12942510.0,-9.62932089612279,-9.341964978440986
