galaxyID,tstep,t,tlookback,z,M_star,R_halfmass,sigma_star,sigma_youngstar,SFR_10,SFR_100,sSFR_10,sSFR_100
m11e_r7100,267,5.579738106,8.156477917,1.065573692,778801000.0,80.55000000000685,70.04733,54.09934,4120154.5,19850578.0,-9.27651301210598,-9.593653357006616
m11e_r7100,266,5.5542607,8.181955322,1.072368383,771252600.0,81.4800000000069,69.86385,56.409588,2318378.5,15660118.0,-9.52201230499676,-9.692401615444604
m11e_r7100,265,5.528800044,8.207415978,1.079207897,765509900.0,82.11000000000722,69.56382,41.71834,1391297.5,10634212.0,-9.74053080004668,-9.857245490790408
m11e_r7100,264,5.50335638,8.232859642,1.086092472,763042600.0,82.11000000000722,69.40846,65.417755,1192672.2,9449576.0,-9.80602768396498,-9.907136476305345
m11e_r7100,263,5.477929951,8.258286071,1.093023062,761517900.0,81.78000000000705,69.06791,52.010845,1506804.5,8798260.0,-9.703623200804797,-9.937283317541809
m11e_r7100,262,5.452521003,8.28369502,1.099999905,757962560.0,80.53000000000684,67.79765,53.361996,511555.6,5909915.5,-10.170754915989885,-10.108066482553115
m11e_r7100,261,5.427129779,8.309086244,1.107023239,757320800.0,80.77000000000696,66.56692,35.11549,957194.5,5636184.0,-9.898279708832344,-10.128294740608755
m11e_r7100,260,5.401756525,8.334459498,1.114093781,756009860.0,80.87000000000745,66.02043,50.174038,657738.75,5480816.0,-10.060474028753145,-10.139682235040068
m11e_r7100,259,5.376401487,8.359814536,1.121212006,755166400.0,80.97000000000706,66.30961,65.59661,601423.7,6300718.0,-10.098862129337538,-10.078652616019042
m11e_r7100,258,5.351064911,8.385151111,1.128378153,754456400.0,81.12000000000714,67.168755,47.037506,333467.75,6654298.0,-10.354580298539583,-10.054531891753333
m11e_r7100,257,5.325747046,8.410468976,1.135593176,754279400.0,80.87000000000701,67.81014,58.893833,819634.75,6673533.0,-9.963911897877919,-10.053176448396828
m11e_r7100,256,5.300448139,8.435767883,1.142857075,753205400.0,80.30000000000672,67.06902,43.933083,1366225.5,6803937.0,-9.741391024140068,-10.0441531274539
m11e_r7100,255,5.275168438,8.461047584,1.150170565,751436000.0,79.3900000000067,65.35334,49.324543,1006255.56,5811355.0,-9.873183721890666,-10.111614609890816
m11e_r7100,254,5.249908193,8.486307829,1.157534122,750491300.0,79.07000000000697,63.933784,60.336864,366084.8,6335064.0,-10.311763966304213,-10.073594671590753
m11e_r7100,253,5.224667654,8.511548369,1.164948225,750420100.0,79.3300000000071,63.066284,52.60379,1328361.5,6923949.0,-9.751988175868648,-10.034950595472772
m11e_r7100,252,5.19944707,8.536768953,1.172413588,749348740.0,79.41000000000714,62.960266,56.386734,637530.94,6622234.5,-10.070182714427894,-10.053679423584445
m11e_r7100,251,5.174246692,8.56196933,1.179930687,748658050.0,79.25000000000706,63.585495,53.196163,1067180.0,5632724.0,-9.846045820025493,-10.123565025974557
m11e_r7100,250,5.149066772,8.58714925,1.187499762,747227840.0,77.76000000000698,65.10544,87.18136,302359.5,3842560.5,-10.392929425848061,-10.288832330276199
m11e_r7100,249,5.123907563,8.61230846,1.195121765,746855800.0,76.95000000000657,66.69071,91.636696,933562.6,2806852.8,-9.903093306190039,-10.425017132923426
m11e_r7100,248,5.098769316,8.637446706,1.202796936,746055400.0,76.4200000000063,66.771126,42.860737,307724.16,1277104.9,-10.384609502575312,-10.766544529441061
m11e_r7100,247,5.073652756,8.662563266,1.21052599,746628100.0,76.74000000000646,65.28446,81.88033,247033.55,1521849.8,-10.480348394661204,-10.69073255133093
m11e_r7100,246,5.048557194,8.687658828,1.218309641,747172700.0,77.07000000000646,64.19261,62.045574,118352.81,2294678.5,-10.800242396270292,-10.512699132562105
m11e_r7100,245,5.023481474,8.712734548,1.226148605,748177300.0,77.53000000000686,64.23514,0.0,7328.331,6643614.5,-12.008999435585471,-10.051600091489432
m11e_r7100,244,4.998429616,8.737786406,1.234042883,749266100.0,78.28000000000725,65.78576,54.73153,270500.0,52182920.0,-10.442468821217412,-9.157107713396645
m11e_r7100,243,4.973399993,8.76281603,1.241993189,749513150.0,78.82000000000727,68.99199,107.26308,615659.75,90236740.0,-10.085438496345665,-8.919395880154692
m11e_r7100,242,4.948392859,8.787823163,1.250000238,749347500.0,78.96000000000734,73.8741,131.74303,770992.9,93924490.0,-9.987632909718934,-8.901904438008378
m11e_r7100,241,4.923408472,8.81280755,1.258064747,747700350.0,78.20000000000695,80.007385,109.62118,6978936.5,92784920.0,-9.02993833832052,-8.906250187471619
m11e_r7100,240,4.898447088,8.837768934,1.266187429,704191200.0,81.15000000000673,86.62938,78.106766,14763233.0,50177430.0,-8.67850913925716,-9.147182182239776
m11e_r7100,239,4.873509434,8.862706589,1.274368286,662748200.0,85.35000000000713,89.95153,55.899418,3998464.8,9835530.0,-9.219455300925222,-9.828550805211245
m11e_r7100,238,4.84859483,8.887621193,1.282608747,658129540.0,86.80000000000744,84.594154,60.149628,304201.34,9462588.0,-10.335150253678208,-9.842301450439784
m11e_r7100,237,4.823704003,8.912512019,1.29090929,657726000.0,87.33000000000771,78.507324,86.24089,641825.94,15295657.0,-10.010627756641268,-9.633476884351937
m11e_r7100,236,4.798837213,8.937378809,1.299270153,656876700.0,88.25000000000905,73.85689,90.44235,493455.03,19576608.0,-10.124236257434822,-9.525746394174817
m11e_r7100,235,4.77399472,8.962221303,1.307692528,656257660.0,88.7400000000093,70.92121,68.24296,2028810.8,20207532.0,-9.509832850891,-9.511561113076208
m11e_r7100,234,4.749176782,8.98703924,1.316176653,652375700.0,89.28000000001002,69.016624,63.213226,3029326.5,16809370.0,-9.33315167854945,-9.588946325768385
m11e_r7100,233,4.724383662,9.011832361,1.324723482,645961860.0,91.51000000001072,66.83107,51.299534,3195236.8,11164958.0,-9.305703831103836,-9.762349780000333
m11e_r7100,232,4.699615619,9.036600404,1.333333492,640221800.0,93.58000000001178,63.905045,46.044247,1301965.1,7050645.0,-9.69173112318264,-9.958101625872242
m11e_r7100,231,4.674872915,9.061343107,1.342007637,638874240.0,94.89000000001245,61.489708,47.239017,750023.56,6619805.5,-9.930340470067794,-9.98457014793843
m11e_r7100,230,4.650155813,9.086060209,1.350746393,638456600.0,95.60000000001325,59.75961,68.152435,437062.06,7222217.0,-10.16458825363429,-9.946460831314077
m11e_r7100,229,4.625464575,9.110751447,1.359550714,637888640.0,96.38000000001321,58.561794,61.237736,957144.6,8150443.0,-9.823767303142791,-9.893563653442328
m11e_r7100,228,4.600799464,9.135416559,1.368421078,636189440.0,96.69000000001337,57.70969,52.385887,666809.06,6659055.0,-9.979584962425177,-9.980173854118826
m11e_r7100,227,4.576160742,9.16005528,1.377358675,635363000.0,96.82000000001344,57.15832,63.007767,633540.0,6155510.0,-10.001247885543012,-10.013757884621189
m11e_r7100,226,4.551548675,9.184667347,1.386363745,634653300.0,97.0100000000131,56.58991,49.469437,1212602.0,4890110.5,-9.718818270599547,-10.113217877976208
m11e_r7100,225,4.526963527,9.209252496,1.395437479,633133630.0,97.4700000000129,55.585476,67.45747,1064774.8,3291637.5,-9.774237640059658,-10.284083382434119
m11e_r7100,224,4.502405561,9.233810461,1.404580355,632863500.0,97.89000000001268,54.137974,46.985325,143251.48,2252630.5,-10.645210909672228,-10.448620080458436
m11e_r7100,223,4.477875045,9.258340978,1.413793325,632677900.0,98.25000000001243,52.86864,36.01605,65339.656,2742885.8,-10.986005810860526,-10.362974937974123
m11e_r7100,222,4.453372242,9.28284378,1.423077106,633444860.0,98.32000000001247,52.12912,26.393269,411519.34,7929721.0,-10.18731856487615,-9.902450911884072
m11e_r7100,221,4.42889742,9.307318603,1.432432652,633667500.0,98.4600000000121,52.167248,77.78398,55941.906,9760736.0,-11.054124185890757,-9.812378880484644
m11e_r7100,220,4.404450844,9.331765178,1.441860676,634741600.0,98.47000000001167,53.025265,63.152016,68638.91,11110529.0,-10.96602662965914,-9.756862246865033
m11e_r7100,219,4.380033241,9.356182781,1.451361895,635020100.0,97.84000000001134,54.596733,68.805145,964400.9,11436356.0,-9.818529873557408,-9.744499803337002
m11e_r7100,218,4.35564396,9.380572062,1.4609375,631075200.0,92.63000000001043,56.19249,29.964956,2686414.5,7888354.0,-9.370908090683558,-9.903094721708698
m11e_r7100,217,4.331283729,9.404932294,1.470588207,628991600.0,89.38000000000963,58.956383,43.26323,473619.4,28753958.0,-10.123215367638798,-9.339947222611848
m11e_r7100,216,4.306952815,9.429263208,1.48031497,628984400.0,89.27000000000957,62.441727,87.77278,465822.53,47134904.0,-10.13041937222407,-9.125297236321046
m11e_r7100,215,4.282651487,9.453564536,1.490118504,629439100.0,89.62000000000931,66.92702,95.91858,796933.2,61185850.0,-9.897531807056954,-9.012302736544497
m11e_r7100,214,4.258380014,9.477836008,1.5,631309630.0,89.68000000000934,71.73674,88.46116,10749392.0,82389290.0,-8.768858514814683,-8.884371665739396
m11e_r7100,213,4.234138666,9.502077356,1.509960175,609435100.0,93.67000000000921,74.673035,85.66447,5266744.0,83387220.0,-9.063385234378712,-8.86382796900497
m11e_r7100,212,4.209927713,9.526288309,1.519999981,590792200.0,96.14000000000918,81.5476,87.056145,6024511.5,102280680.0,-8.991512909248188,-8.761641140260389
m11e_r7100,211,4.185747425,9.550468597,1.530120373,577666000.0,95.03000000000817,90.15077,118.0531,6916043.0,121276860.0,-8.92181910995463,-8.67789883639499
m11e_r7100,210,4.161598073,9.574617949,1.540322542,558870900.0,95.7900000000077,100.70097,98.63252,12087064.0,137797540.0,-8.664990684465586,-8.608070054244706
m11e_r7100,209,4.137479928,9.598736094,1.550607204,539803260.0,99.48000000000783,108.9828,106.166504,17185330.0,134033544.0,-8.497077630193766,-8.6050220052697
m11e_r7100,208,4.113393261,9.622822761,1.560975552,499746620.0,109.43000000000902,114.337364,100.06143,13362458.0,95212984.0,-8.572863515783892,-8.720053692683292
m11e_r7100,207,4.089338345,9.646877678,1.571428537,470372380.0,117.94000000000989,104.959114,93.74847,19707282.0,73291090.0,-8.377815084844746,-8.80739064717794
m11e_r7100,206,4.065315451,9.670900571,1.581967115,430995070.0,130.56000000000748,94.69763,61.880962,13590542.0,36301610.0,-8.501235527428328,-9.074546441684841
m11e_r7100,205,4.041324853,9.694891169,1.592592478,409036480.0,139.2199999999957,89.739265,71.0867,1383861.0,17243854.0,-9.470669572170461,-9.375127705255046
m11e_r7100,204,4.017366823,9.718849199,1.603305817,407533000.0,141.37999999999286,85.61922,96.33343,1100667.2,23190566.0,-9.568506728611329,-9.244851424621237
m11e_r7100,203,3.993441636,9.742774387,1.614107847,400526940.0,137.00999999999857,82.493744,82.65465,1679772.4,20315638.0,-9.377381302277358,-9.29480127136664
m11e_r7100,202,3.969549564,9.766666459,1.625,398428740.0,137.35999999999783,78.971504,65.30595,2101281.5,23037950.0,-9.27786641669701,-9.237906822258777
m11e_r7100,201,3.945690882,9.790525141,1.635983229,395995970.0,134.82000000000144,76.34221,58.424892,4821208.0,26329176.0,-8.91453489546554,-9.177253496391677
m11e_r7100,200,3.921866312,9.814349711,1.647058487,387682850.0,137.8199999999974,73.398094,66.08582,1919239.5,22352940.0,-9.305347413927725,-9.239141934843117
m11e_r7100,199,3.898075233,9.838140789,1.658227682,383613400.0,140.43999999999414,70.945175,76.725136,1725759.5,22248688.0,-9.346913505380396,-9.236589372334823
m11e_r7100,198,3.87431837,9.861897652,1.669491291,380532670.0,142.62999999999084,69.41671,60.41403,4761902.0,23049832.0,-8.902611497245601,-9.217724186263423
m11e_r7100,197,3.850595998,9.885620025,1.680850744,373557150.0,146.44999999998606,69.050545,69.73048,2359219.2,18635214.0,-9.199588752506397,-9.302022671283407
m11e_r7100,196,3.826908392,9.909307631,1.692307472,368577000.0,149.26999999998222,69.44148,66.17247,1622063.2,16719897.0,-9.356460436501814,-9.343294623673467
m11e_r7100,195,3.803255829,9.932960193,1.703862429,364760320.0,152.0599999999788,69.796295,60.353764,1935057.5,16372878.0,-9.275313713483374,-9.347882562281683
m11e_r7100,194,3.779638587,9.956577436,1.715517044,360601860.0,154.8199999999767,69.78995,65.74842,1382094.0,17701858.0,-9.416490376084043,-9.309009105062845
m11e_r7100,193,3.756056942,9.980159081,1.727272511,358248220.0,156.5199999999759,68.906364,54.46773,1910900.2,21366132.0,-9.272946028832813,-9.224458138940465
m11e_r7100,192,3.732511171,10.003704851,1.739130259,354898020.0,154.66999999997682,67.64069,71.41656,1361140.4,21596910.0,-9.416200655009057,-9.21571195303304
m11e_r7100,191,3.709001553,10.027214469,1.75109148,352350980.0,154.4099999999763,66.99492,72.688255,3004959.2,22993864.0,-9.069136891867927,-9.18536352047062
m11e_r7100,190,3.685528367,10.050687655,1.763157606,346781340.0,149.36999999998213,67.83806,59.537403,3436574.2,19634580.0,-9.003929993802583,-9.2470341096513
m11e_r7100,189,3.66209189,10.074124132,1.775330067,340043230.0,145.9699999999865,69.26222,69.99801,1778090.5,15445306.0,-9.281580273740548,-9.34273761845503
m11e_r7100,188,3.638692401,10.097523621,1.787610292,336876320.0,145.84999999998618,68.30286,75.18906,2362749.0,13819403.0,-9.154052896223824,-9.386981202387261
m11e_r7100,187,3.615330181,10.120885841,1.799999714,332725920.0,146.10999999998594,66.4936,68.40122,1953554.2,11586198.0,-9.231261158535117,-9.458145688561702
m11e_r7100,186,3.592005509,10.144210514,1.812499762,329886600.0,147.11999999998417,65.22179,60.61416,1222556.1,12406376.0,-9.431095858514965,-9.424719725131537
m11e_r7100,185,3.568718664,10.167497358,1.825111866,327601280.0,149.37999999998124,64.38883,61.016033,2002755.8,12116840.0,-9.21371760267324,-9.431956216790336
m11e_r7100,184,3.545469928,10.190746094,1.837837458,325162560.0,150.8099999999795,63.270073,46.481976,383167.5,10530525.0,-9.928711868674759,-9.489650510583962
m11e_r7100,183,3.522259581,10.213956442,1.850678444,323832670.0,151.80999999997866,62.085724,83.08743,1556241.2,11444105.0,-9.318243740681252,-9.451738829481684
m11e_r7100,182,3.4990866,10.237129422,1.863636732,320866720.0,153.55999999997783,60.577255,67.224525,1787928.2,10376662.0,-9.25397458834326,-9.490267004159703
m11e_r7100,181,3.475953877,10.260262145,1.876712799,318118400.0,155.23999999997707,59.831547,64.71605,918948.44,10855986.0,-9.539297645806936,-9.466919514888964
m11e_r7100,180,3.452860389,10.283355633,1.889908791,316945340.0,156.90999999997712,59.58676,85.16388,465765.75,14951501.0,-9.832816826662235,-9.326299582050392
m11e_r7100,179,3.429806416,10.306409606,1.903226137,316327700.0,157.83999999997627,59.878284,63.000496,2402742.5,17443964.0,-9.119430009798565,-9.258492058375957
m11e_r7100,178,3.406792243,10.329423779,1.916666985,313623900.0,157.5499999999773,60.181915,68.53874,1439817.0,16420873.0,-9.338101859628528,-9.281012914378358
m11e_r7100,177,3.383818151,10.352397871,1.930233002,311250700.0,159.86999999997596,60.549145,63.56924,2090026.8,15393568.0,-9.172958475456136,-9.305771025587589
m11e_r7100,176,3.360884425,10.375331597,1.943925619,306594000.0,163.77999999997397,60.283623,71.91964,2797720.0,21672076.0,-9.039759381367755,-9.150663113838478
m11e_r7100,175,3.337991348,10.398224674,1.957746983,302754850.0,166.1799999999741,58.51242,63.031994,2098603.8,21693144.0,-9.159160661640067,-9.144768607081014
m11e_r7100,174,3.315139204,10.421076818,1.971698523,299628860.0,168.0699999999747,57.268013,74.45258,515616.44,22604916.0,-9.764256893805785,-9.122380750186938
m11e_r7100,173,3.292328279,10.443887744,1.985782385,299345060.0,169.14999999997448,57.426456,64.95739,1221880.1,28927232.0,-9.389143489043166,-9.014865211008313
m11e_r7100,172,3.269559283,10.466656739,2.000000238,293356300.0,170.64999999997465,58.520626,45.31686,6865946.0,27636868.0,-8.630695018198946,-9.025906577365589
m11e_r7100,171,3.246614222,10.4896018,2.014492273,284786200.0,171.65999999997453,60.258358,66.31218,2100151.5,21779420.0,-9.132268328042743,-9.116472642859692
m11e_r7100,170,3.223710346,10.512505676,2.029126406,280858500.0,172.19999999997404,62.781322,65.732765,1974081.2,19379274.0,-9.15312254230428,-9.161150062692107
m11e_r7100,169,3.200850082,10.53536594,2.043902874,275087500.0,174.05999999997312,64.54993,52.62321,3225309.0,14916906.0,-8.93089950906466,-9.265792084515995
m11e_r7100,168,3.17803457,10.558181452,2.058823347,268848930.0,177.21999999997254,63.11903,45.754185,1523922.8,10131739.0,-9.246545356621148,-9.423824315561768
m11e_r7100,167,3.15526156,10.580954462,2.07389164,266149390.0,180.4199999999712,60.355103,48.879566,1536964.2,9285978.0,-9.238461712526199,-9.457297827977255
m11e_r7100,166,3.132532199,10.603683823,2.089109421,263557600.0,183.8599999999696,57.70493,61.544353,395547.1,8480580.0,-9.82367734621707,-9.492449988789984
m11e_r7100,165,3.109848894,10.626367128,2.104477644,262532600.0,185.55999999996882,56.07851,34.206787,680516.9,10410646.0,-9.586344353850148,-9.401705573736407
m11e_r7100,164,3.087208987,10.649007036,2.120000124,261503870.0,187.9899999999674,55.094913,44.461956,937262.44,17609578.0,-9.445616911471102,-9.171729175144856
m11e_r7100,163,3.0646153,10.671600722,2.135678053,260331460.0,190.12999999996623,54.253452,44.919357,1698147.8,23630626.0,-9.185551173310346,-9.042051420632767
m11e_r7100,162,3.042065611,10.694150411,2.151515007,258155970.0,192.74999999996538,53.698444,44.102577,1228920.9,28310672.0,-9.32235824802765,-8.959931991259866
m11e_r7100,161,3.019561061,10.716654961,2.167513132,255926180.0,194.56999999996373,53.825157,52.401447,1779567.9,29115516.0,-9.157800150375127,-8.943990216278968
m11e_r7100,160,2.997104037,10.739111985,2.183673143,250979440.0,197.39999999996192,54.446926,53.865185,5086615.0,27529068.0,-8.693209278313335,-8.959846637393271
m11e_r7100,159,2.974691914,10.761524108,2.200000048,241237500.0,200.69999999996512,55.440468,45.456905,2588960.2,19762652.0,-8.969319443850363,-9.086599603097604
m11e_r7100,158,2.952326245,10.783889778,2.216495037,236289860.0,203.83999999996536,56.256355,50.765434,4687626.5,17391884.0,-8.702492076891831,-9.133098447525652
m11e_r7100,157,2.930008573,10.806207449,2.233160257,230468300.0,206.97999999996637,57.54467,64.088684,1975473.1,15047161.0,-9.066940080119057,-9.185156638074469
m11e_r7100,156,2.907736295,10.828479727,2.250000238,226636080.0,210.7999999999652,59.499306,45.869366,1591538.5,13604969.0,-9.153511900969661,-9.221631493281324
m11e_r7100,155,2.885511788,10.850704235,2.267016172,223944540.0,213.91999999996236,60.901814,74.691185,952451.9,12495027.0,-9.371297445024245,-9.25340328720444
m11e_r7100,154,2.863336172,10.87287985,2.284210205,222306030.0,216.63999999996068,61.69661,47.637875,1662308.8,12662781.0,-9.126239555995008,-9.244422150992103
m11e_r7100,153,2.841207277,10.895008745,2.301587343,219165600.0,217.67999999996204,61.005646,49.51827,2055373.4,11732907.0,-9.027881662318194,-9.271366760477354
m11e_r7100,152,2.819127873,10.917088149,2.319148302,216109900.0,219.8099999999632,59.966145,64.91822,1465543.2,13623719.0,-9.168676030885901,-9.20037899303949
m11e_r7100,151,2.797095391,10.939120631,2.336898327,213894270.0,221.73999999996377,59.613956,51.842632,794036.44,17230374.0,-9.4303587222979,-9.093904450217531
m11e_r7100,150,2.775112187,10.961103836,2.354839087,212047090.0,223.60999999996284,59.653397,66.76726,799070.5,19666752.0,-9.423847215033089,-9.032699671443142
m11e_r7100,149,2.753179376,10.983036646,2.372972488,210666960.0,226.22999999996355,59.275265,76.6398,1420295.4,20836144.0,-9.171217755447536,-9.004779078066576
m11e_r7100,148,2.731294817,11.004921205,2.391304255,207970110.0,229.58999999996357,59.19181,70.340614,3259094.2,20866830.0,-8.804904005659829,-8.998544447795354
m11e_r7100,147,2.709459634,11.026756389,2.409836531,200247020.0,232.89999999996598,59.576504,52.37841,1736746.6,15205666.0,-9.06182960688654,-9.119560623712543
m11e_r7100,146,2.687676159,11.048539864,2.428571224,195527470.0,237.70999999996548,60.319332,48.740303,1619090.5,12725989.0,-9.081936660687209,-9.186516241752324
m11e_r7100,145,2.665941861,11.070274161,2.447513819,193418400.0,241.5299999999643,60.169918,48.80189,1725705.8,12834020.0,-9.049531040226306,-9.178135074645878
m11e_r7100,144,2.644258264,11.091957758,2.466666937,190902740.0,244.12999999996427,59.163525,65.59289,1605025.2,13422306.0,-9.075330283659987,-9.15298501712312
m11e_r7100,143,2.622626882,11.113589141,2.486033201,187416580.0,246.4399999999637,58.505413,51.630096,599303.0,13079583.0,-9.495161547589273,-9.156214101148361
m11e_r7100,142,2.601045208,11.135170815,2.505618334,185875500.0,250.2099999999626,57.995895,56.313652,1436530.0,13952069.0,-9.111907459038024,-9.124583543719261
m11e_r7100,141,2.579515561,11.156700461,2.525424242,183684400.0,253.24999999996137,57.91518,64.30966,1456322.5,12494711.0,-9.100814714629218,-9.16734605854905
m11e_r7100,140,2.558039048,11.178176974,2.545454264,181185010.0,256.8299999999605,57.05866,60.06999,1445736.2,10788650.0,-9.098033188958572,-9.225155155337408
m11e_r7100,139,2.536613582,11.19960244,2.565714359,178469170.0,259.22999999995903,55.884945,62.81277,2122925.2,10926867.0,-8.924628496467204,-9.213067542076125
m11e_r7100,138,2.515241864,11.220974158,2.586206198,174620720.0,258.3399999999591,54.368435,58.25432,1121402.0,10725980.0,-9.192334448260702,-9.21165879175151
m11e_r7100,137,2.493921822,11.2422942,2.606936216,173155540.0,257.37999999996,53.174595,50.873997,489061.7,10098770.0,-9.549072738997218,-9.234167899813682
m11e_r7100,136,2.472654568,11.263561455,2.627907276,172532800.0,257.56999999996054,52.856354,63.275547,564314.9,11875961.0,-9.48535017229038,-9.162202907724843
m11e_r7100,135,2.451442387,11.284773636,2.649122477,171762140.0,258.2699999999615,53.48619,39.748665,2015402.4,13665403.0,-8.930565686480927,-9.099305008697185
m11e_r7100,134,2.43028283,11.305933192,2.670588255,168051710.0,258.81999999996174,54.53982,38.385197,2300894.0,15622659.0,-8.863546329538337,-9.03168798772895
m11e_r7100,133,2.409177399,11.327038623,2.692307949,165119630.0,257.16999999996324,55.62086,65.38645,584136.9,15053816.0,-9.451284089086466,-9.040152108611851
m11e_r7100,132,2.388127581,11.348088442,2.714285135,164244820.0,256.5399999999631,56.61601,65.46025,1092026.9,18126888.0,-9.17725834439337,-8.957168419571357
m11e_r7100,131,2.367130954,11.369085068,2.736527205,161565070.0,258.72999999996335,56.333828,68.63587,1420065.8,17612836.0,-9.056039025510156,-8.962518187255062
m11e_r7100,130,2.346189793,11.39002623,2.759036779,159900850.0,261.5499999999631,56.349533,56.53152,4743596.0,18298004.0,-8.527743072765036,-8.941447048743479
m11e_r7100,129,2.325305188,11.410910834,2.781817913,152887330.0,272.7899999999614,55.514862,44.174976,1274334.0,12165796.0,-9.079088220093684,-9.09923096079617
m11e_r7100,128,2.304475129,11.431740893,2.804877996,151099470.0,275.52999999996047,54.20532,52.471817,1955792.4,12424415.0,-8.88794019812635,-9.084986997492543
m11e_r7100,127,2.283700717,11.452515305,2.828221798,147282020.0,282.34999999995966,53.32859,49.95985,1154842.0,9905534.0,-9.105627149987436,-9.172271827171153
m11e_r7100,126,2.2629842,11.473231823,2.851851702,144469570.0,287.8599999999585,52.488636,33.260525,1720989.5,9779212.0,-8.923998153496822,-9.169472512997004
m11e_r7100,125,2.2423232,11.493892822,2.875776768,142830600.0,291.3199999999585,51.892776,62.815697,591935.9,8616401.0,-9.382546574529346,-9.219495333791413
m11e_r7100,124,2.221720348,11.514495674,2.89999938,142087150.0,289.879999999959,51.112923,49.39936,903930.1,8293763.0,-9.196419949097296,-9.23380318838867
m11e_r7100,123,2.201173667,11.535042355,2.924528122,140048380.0,285.2199999999594,50.79062,27.88799,923211.7,6684510.5,-9.180976808075965,-9.32120849210819
m11e_r7100,122,2.180684255,11.555531768,2.949367762,138361540.0,280.89999999996024,50.50896,49.50856,2149567.5,6310006.0,-8.80866428738736,-9.3409856024224
m11e_r7100,121,2.160254336,11.575961686,2.974521875,136046770.0,277.8499999999607,50.679256,40.66119,498385.03,13953904.0,-9.436123238880436,-8.988992498109281
m11e_r7100,120,2.139881577,11.596334445,3.0,135532500.0,277.57999999996014,50.901848,37.548645,502640.3,15529528.0,-9.430786119759638,-8.940885180368056
m11e_r7100,119,2.12007483,11.616141192,3.025157452,135099250.0,277.65999999996006,51.044544,52.370304,261651.75,16324392.0,-9.71292928785663,-8.917815916621823
m11e_r7100,118,2.100324311,11.635891711,3.050632954,134837890.0,278.9299999999597,51.732273,67.37194,487037.75,17537794.0,-9.44224931701711,-8.885836976916195
m11e_r7100,117,2.080629949,11.655586073,3.076433182,134122530.0,280.77999999995956,53.29868,73.594215,2621374.2,19531932.0,-8.708972701606463,-8.836756526978201
m11e_r7100,116,2.060992428,11.675223594,3.102563858,123900690.0,288.5899999999594,51.84804,41.688377,2315108.5,11596911.0,-8.72850236844851,-9.02873139374765
m11e_r7100,115,2.041411682,11.694804341,3.129032135,121319480.0,291.589999999959,52.092243,41.542934,613724.5,11327612.0,-9.295957079418832,-9.02979217527649
m11e_r7100,114,2.021888208,11.714327815,3.155844212,120181280.0,293.3799999999589,52.37937,48.397026,489888.53,13195040.0,-9.389739552854577,-8.959426114092109
m11e_r7100,113,2.002422503,11.733793519,3.183006287,119090220.0,294.9199999999583,52.566647,48.75256,1108068.8,13681530.0,-9.03130940515648,-8.939741445059514
m11e_r7100,112,1.983014508,11.753201514,3.210526466,116630850.0,294.41999999995795,52.764282,45.566463,2268986.0,12016454.0,-8.710981617079197,-8.987037105027795
m11e_r7100,111,1.963664907,11.772551115,3.238410473,114036420.0,294.0799999999575,52.48769,58.82628,1598266.8,11563638.0,-8.853394295022417,-8.993949071992096
m11e_r7100,110,1.944373646,11.791842376,3.266666889,111662810.0,293.2599999999575,51.726692,53.827312,1805127.2,10835828.0,-8.791400722592885,-9.013046442171623
m11e_r7100,109,1.925141225,11.811074797,3.295301914,108442060.0,289.6899999999584,51.55664,46.854435,1355074.4,8823936.0,-8.903234642327034,-9.089535425496814
m11e_r7100,108,1.905968146,11.830247877,3.324324131,106767220.0,290.8799999999581,51.480305,51.549194,493709.28,8575284.0,-9.33496662685378,-9.095189406352851
m11e_r7100,107,1.88685436,11.849361663,3.353741646,105946160.0,291.46999999995836,51.961136,49.70816,699714.94,8987294.0,-9.18016407508398,-9.071456271471455
m11e_r7100,106,1.867800553,11.86841547,3.383561611,104176950.0,292.9099999999586,52.704315,45.02583,1349921.2,8656726.0,-8.88746321282192,-9.080417975152308
m11e_r7100,105,1.848806683,11.887409339,3.413793087,102555950.0,291.8099999999588,53.833416,51.581596,1148709.8,7622792.5,-8.950750563135523,-9.12884677241337
m11e_r7100,104,1.829873256,11.906342767,3.444444656,101275060.0,294.349999999958,54.214302,55.690735,1192468.1,7873508.5,-8.929055712941944,-9.109334191323473
m11e_r7100,103,1.811000775,11.925215247,3.475524426,99539656.0,296.25999999995787,54.103146,43.20196,689595.8,9680127.0,-9.159401519912493,-9.012115080385524
m11e_r7100,102,1.792189209,11.944026814,3.507042408,98570690.0,299.2999999999574,54.0458,51.48788,1283379.8,12719994.0,-8.885392605408846,-8.889260881380958
m11e_r7100,101,1.773439242,11.96277678,3.539007187,96862970.0,302.8399999999573,53.94483,79.22993,468844.0,12725722.0,-9.315129409704582,-8.881475340613816
m11e_r7100,100,1.754750847,11.981465175,3.571428776,96235970.0,303.8099999999564,54.657127,66.473206,256126.9,12697156.0,-9.574882215368401,-8.879630963611536
m11e_r7100,99,1.736124536,12.000091487,3.604316711,95336790.0,299.8399999999569,56.048695,54.13737,946149.1,12404784.0,-9.00330094213759,-8.885671327743966
m11e_r7100,98,1.717560816,12.018655206,3.637681007,93632200.0,298.82999999995707,57.10428,41.467827,3780115.8,12301857.0,-8.393920129304757,-8.88145455340618
