Mvir,Mstar
8327947968.430058,84745765.98177744
8667350003.178524,38541984.96510957
8660505140.457348,37541247.13900644
8718908561.18594,13841636.761916138
8714422934.004847,25339817.722520865
8673193781.971642,15541702.5065923
8720419706.185675,10519678.203367405
8462881914.759038,49430983.44122945
8654304067.545868,14596761.529099904
8688773733.923536,19356848.061266065
8334139562.338376,62455233.07484083
5090206146.709758,497087865.9767546
8681708024.93448,15999643.386375647
8032168273.081923,101930392.66316648
7709720113.381068,144324714.548192
8610633098.549864,20825763.199709862
8454525295.495665,39413113.34102575
6950533217.624006,227055924.53252655
8510537397.889893,14217512.35483864
8382405327.133016,20438378.959495433
8442085262.445758,12151484.37916716
8539391472.351915,13063366.442472683
8436153851.886627,18548342.586178873
8388255405.922585,12045567.39230686
6185136233.480165,324599568.30324495
8434527832.614404,11809863.125662215
8363305631.843308,30927246.628218926
7886117343.179039,87778835.74997355
8395336163.637267,17485207.930972684
8374087563.690212,10229230.349831019
8393110399.895008,14173345.548081951
6434512867.156804,275931089.2345417
8231419618.869875,34670408.96552153
8394026806.72595,10627744.039078644
8374808978.511074,15304758.23383684
7661080920.341173,35140570.11148511
7964830597.486248,67482792.08034554
8104362627.625609,47650541.229591474
8294697772.414421,19467007.989440802
8276079534.199437,22844261.591422647
7499104279.790793,81190317.44161493
8316643368.27552,12773016.316636186
8189509684.408801,31753862.40628422
8134949945.875228,25940983.268123165
8161403412.148107,14922970.398299588
7659803516.719564,44767005.68781331
8161443431.737924,27761788.353063144
5845244821.451037,329584340.0672935
8183669113.829485,10601718.642095326
8148546404.348017,14400137.849135581
8172067335.918411,11168967.32557722
7870717872.193554,49706625.099211335
7581358953.045204,45963059.88987976
4161343271.5298486,535214572.1371982
6263139880.8448715,247985955.81371313
7583052776.1057825,74621630.90341622
5511983702.7850685,344512123.44601154
7909904269.480751,17100698.181769617
2768258596.9362516,708390496.9044427
7875377808.260335,17920122.98477263
7805208598.738684,34674072.24831999
7842004572.369371,13034444.065432478
7832832957.232274,21575757.21429324
7963464447.562806,10508680.279501524
6926681251.42071,147935069.39010504
7826480051.103254,25768033.106252085
7422109246.509329,76094038.74156965
7854514393.583534,10244612.35959069
7833766912.896483,12791463.31975966
7772957273.758039,18020102.428410217
4952122081.354763,393665575.9870969
7790748190.503146,12492400.061751667
7653650373.911892,28578137.942292944
7695645711.074248,14994232.84711549
7052422516.514709,72406450.51426949
7282312004.886755,67518024.23213324
7511013171.488984,35529479.1960269
7564605889.97992,27353545.024023235
7573725056.856545,20822834.39097006
7556935848.050927,27482180.67539724
6739786303.756447,134636568.3643288
6563915516.415654,70978962.52222392
7544133489.86799,24512937.7024882
5959359737.933861,233435029.2528476
7513823436.780962,25397594.936930545
7405346012.071181,37630136.25370446
4188529212.9821014,465847423.6406647
7504129675.399165,15444792.467086619
7217729281.119402,56847897.65079759
7137980026.304325,66952971.47908414
7379331207.120895,28339149.870883208
6749623605.286238,113966203.20846072
7433642686.708052,15676965.939768335
7329585665.590183,16689939.088072177
6573682774.768331,77407455.34871948
3443460727.3886247,542691740.4302504
7245564737.489269,15342554.181716103
6575587201.184512,59594238.485415235
6069443552.940873,185171782.08457518
7241745411.358849,10743793.199267417
6629255313.09355,102796812.35934122
3806746498.4226074,481119119.80335146
6013854651.881795,189259718.16222095
1844126640.8185205,746886612.5546632
7236439475.279979,21476982.559701793
7252103785.955811,20695231.325623676
5367870682.727395,271943493.364752
7263702301.24555,18730829.08428938
7070985151.60257,28307843.786270007
7083488160.483834,37891576.0293563
7039407591.134344,41499388.3898606
7132202219.535545,17556987.099372372
6898533038.26448,57058362.652659915
6623505998.536211,92961207.32425472
6693765380.381402,80825865.16817287
6005235944.808713,168095312.3728962
6381872384.456263,117838922.72990252
7063703377.317763,28055402.056994386
4089037392.863022,423998003.0286479
7063739060.7495,20105228.8503676
7128791547.277545,11650572.846653474
6989581971.656212,29092694.709221408
4705967121.116789,335656019.66658586
7045795652.256067,19610728.78895638
7076259248.108034,11553520.595279988
6379596575.068342,105729998.1319544
6996534117.569446,17157614.698855467
6391177230.228897,76648998.64171636
6633691567.718412,64936658.068599075
6907907844.266229,13340617.17767291
5523916369.310859,207930843.0065459
6832697904.819387,27504033.603189573
6725473669.315483,13896771.898598906
6909688335.5593195,15657354.514589211
6204554212.842758,108022782.62515754
6817333090.931367,27058428.99935022
2969061808.694965,544012154.1389985
6603194504.084072,51966263.63722819
6233248078.59816,98740479.29355288
6782862573.655397,14360011.178164711
6846446095.797752,13021526.511042789
6826527871.25676,10628041.07339714
6807231675.698791,16957013.766773395
6768795093.311688,17549309.972696334
6486038120.093251,41539773.154664755
6548897483.5854,19171954.375236772
6732958049.649591,11854267.126050305
6705643977.00382,11982274.431212788
6684954381.2478695,16745977.09551539
6583744739.148033,28786696.380143397
6704831279.385513,12548696.615503203
6622659468.606443,15706893.516007416
6622868462.871013,15228734.666531373
6573177767.248723,26018402.061201047
6628813959.706828,10234999.700138409
6619238077.653484,12590350.510612892
6557260449.04258,14616294.154542498
5758230427.312646,124872630.78121008
5023824673.635688,153862339.13602716
6442052253.56859,30182990.753527433
6408701338.101936,31078442.052834623
6238858705.7021055,52411387.10812727
6474368272.849695,21810257.441411473
6259510874.812703,49729083.21063812
6171773786.084801,16077863.170796577
6356410614.515145,22236547.892716743
6486887805.262702,11936279.159017147
6199017930.471755,49930194.82124415
6455771566.460658,13504421.067872182
3874992635.2148805,354737390.0247176
5863558958.955073,88468674.22391859
6429237465.412836,10586743.832236532
6262767474.816713,31963161.041484445
6427069396.945557,12148477.686002927
6341653908.92551,20995266.50691831
6355223039.228973,17225613.53503654
6357512757.153785,15354847.828294437
6329209696.895608,20418607.316705257
6131628240.476995,44929925.469423115
5730165720.199781,94434413.10040823
4807669995.753845,218656849.1150797
5794036429.563848,87438878.36461449
3935760262.695529,329380491.1830485
6257150703.322826,21599368.411721714
5511574080.132507,116377110.70692173
6264061057.919792,16642170.168997169
6208124130.874875,11605939.883534838
6112453392.392647,28091967.870317455
6099453684.763241,22449986.93009849
5805497176.926182,69739353.03513974
5330768040.804076,124826677.10908575
6182062083.420498,12629971.473377202
6086780537.431068,16242362.276800567
5930600706.841124,41920987.787226826
6117480499.7417145,11913420.24796614
6031989489.033867,25651460.397905882
6060781963.233544,20536640.76989998
6112951134.783096,12350829.306173768
4090319775.720267,276088293.0440824
6080540231.220857,10456490.18884976
6029768913.121689,13425321.520003745
5930210790.996171,28307227.34947777
5789718065.682936,16865100.243304566
5971649360.869299,19902075.295909554
5672035625.931847,58344059.820467435
5817752066.496206,36558468.876068085
6009678015.399174,11138664.343580097
5841459744.793336,27090801.30857411
5914513192.847542,15621115.450414717
4975029796.819147,141205988.74450275
5424930289.175212,81818927.80875239
3781207933.651488,296555346.9803933
5834271456.102975,25952023.420689788
5867803791.459734,15096731.96189356
1667485972.3528693,585843299.2497466
5774125168.268268,28534229.167197395
5768603001.457028,27080937.615280718
5038091601.324645,120516777.49562088
5430406426.902971,66950689.23990161
5759371821.566622,14175674.671967898
5800559318.140053,12753290.88501788
5656479300.889662,32954619.568255004
5736299493.300656,16062344.89006271
5592347442.777743,33246619.728935674
5701587512.717947,18046921.321539406
5697959981.712951,17471046.76103391
5450270827.483226,49856139.54797998
5487611250.461073,44473372.30294498
5598605404.38773,28654247.314062983
2378176682.7585325,448512591.02503085
5527745009.601914,25153497.43796528
5630722530.543333,10465318.58817333
4427507842.246393,161145059.13856286
5401289233.872384,38172569.147590205
5391159274.901476,37536652.44843416
5527861594.060796,19282638.81523715
5413175219.543403,34787584.22900217
5262337244.504056,57228569.016271055
5525867609.139729,13897924.511401504
5526587222.843985,12922173.524274398
5448580401.176926,21718024.056085855
5508149431.017339,11604504.42893226
5512936066.916034,11138570.436012957
5364908205.903845,25526646.858430207
5307103477.112365,32484849.277826868
1777930259.5903676,497929917.59529287
5325340056.053439,25969103.724692196
5159837017.469814,47634327.06988338
5363944595.602555,13831889.45832739
4635815175.662724,115378657.5067206
5318201955.631634,27985972.63636189
5167790868.193207,44737843.76841632
5370633594.503468,15539401.139113944
4343891391.2346525,151932655.31806764
5315609803.741211,19629580.7952317
4883920827.229658,77561927.15543726
5120984689.164925,44045584.34578498
4079599970.333088,178565815.45803303
5106138129.282983,41079317.4808001
5274337507.197785,18028818.030197367
5266341336.504944,16135960.226339001
5235405335.676399,20124472.04030911
5239503844.223578,11880896.57720749
5273375024.243231,12319313.93976711
4478979133.4382715,112365943.557673
5174789983.975325,20881322.167341612
5028483306.840322,39703165.9731607
3122535441.8075757,278814155.14177203
5180217242.855836,13655369.109533133
4962737144.093595,45840466.14112356
4978889518.252551,26740932.637146603
5116879254.706705,24342794.726830292
4177903010.9503155,150394650.09799874
4904260620.962718,45469800.8984138
5165272643.359819,16450075.62598895
4519997101.117203,100859496.55513504
3745095145.8717184,203817378.50839135
5155537389.070766,16208863.608688228
5183758425.548896,11408203.6089036
4943488682.399974,21127798.628073
4994993451.594635,35373583.41928285
4239704904.211713,132853475.80261499
3673249141.655575,208940931.28109062
4410908070.483911,104342681.42975393
5012365207.506503,25280431.330726612
4524242779.038656,88829673.4392998
5088426433.666822,13860839.415620781
4670334554.785315,21650315.059524793
4953243294.942333,29435239.778590783
5046386503.535304,10280615.825885437
3495550415.819275,224174707.32431358
4288532738.860898,113866722.79643239
5037203074.344081,11803056.143021643
1838433250.9011774,430263338.2374568
4930983271.781215,21207125.5325583
4994332556.021444,11655728.04326786
4866532868.653019,21825750.449169442
4774143653.045551,33564902.99703807
4945639773.212911,11789448.346598633
3589088742.784084,188526244.80564585
4829697603.661727,22321484.772676315
4528431128.960153,55380927.21206703
4742081088.571512,26932808.89376273
4794915674.897484,18734266.329901993
4601873640.738288,43716131.48271541
4745415787.010284,23146975.628720447
4700715333.267829,28290243.81296105
4346754649.497968,61850802.07216348
4588187866.187067,42236982.70946069
4683511487.681628,29735409.831986405
4810419207.653098,12198058.097522002
4581608739.71998,41761169.13135758
4771161240.569099,12272551.853636723
4754946183.243784,14367433.195270305
3815276107.976516,137351946.48762193
4765644033.4921665,11841438.85085715
3486050727.791981,181199951.84047997
4325898286.696423,63073306.67997893
4693397986.158979,12157000.308913972
4333935412.255344,59242879.39921124
4679647391.557232,12647469.114793718
3654012122.896745,144268138.79316482
4352708080.3972,51906931.293749765
4411910142.189152,42955332.49205619
4562807556.960535,22075365.497811228
4649204791.134146,11026068.44523863
2630867124.4399967,277022786.9221668
4508955286.875729,22342167.596569978
4176699541.3455687,64762018.862318456
4415679936.170906,32144990.127906844
3513329805.6937447,148709039.1726521
4553929815.956112,10352443.046443213
4485086032.388798,18817289.406249106
4326309657.377485,34707358.380963415
4491529695.6670685,16445056.289321817
4235220585.5746093,48687016.67045429
2448919195.511406,286990141.0582682
4476598500.153376,11932422.051110642
4493854817.7429,10362144.418634735
4420583214.766511,13652235.982409243
3216767479.5173306,167475042.27086797
4353879996.437667,17476188.81514819
4350026848.489061,14640259.681372724
4154099310.5354943,40127350.422583185
3975922877.461253,41093042.67549807
3865357777.3407545,77234910.91188791
3741307236.9206204,91187056.37042782
4334242017.6574,12079273.442508303
3684677264.783709,97285577.8147319
3780885901.161416,80921998.68452755
4060617759.3265867,41925294.8694682
3770992551.5661106,79844545.48442006
4075799607.8148456,37101839.999393284
2900223988.3859625,192048430.36883402
3792700591.415113,72731385.57989094
3888649367.9909153,55814730.23074934
4001984022.538793,42290249.34184478
4196801591.4828157,15354116.65281334
2912262017.7963023,175993821.47901222
3998585729.2275505,37196591.339217454
3943087528.796338,42731519.797836736
4166990644.9432096,12669005.175354118
4046224672.945134,15156780.037983708
2649934545.04456,210304754.1426895
3972258945.2713127,34943986.00063543
3901814377.396317,44181558.62069753
3419794709.770276,108408394.55864768
4132790438.713361,12715165.711466372
4141013109.1009755,10861839.100706656
3058229727.184839,154070010.84369618
4058291644.675956,16881293.354288444
4069675031.569589,14362689.778571295
3678340650.688461,68570149.79321195
3070043597.253271,144522285.80068716
3987218514.22693,21760501.079275303
1800057027.7893705,310509609.93920827
1330500505.3686938,372619454.73661804
3955187395.476137,24992967.90927346
2732482903.7357383,186384210.21493974
1177335899.4565103,396789995.5432223
3822894808.0432124,39858035.688498065
3650717857.8932037,38830677.098067656
3984227162.7814536,10631399.115154304
3935309737.7537975,16643790.08834635
3885663076.8570023,22944164.00722976
3291367297.47655,103403531.7976913
3493346216.892193,71083050.86403684
