Mgas,Mbar
773767933.4470546,930606851.4888573
1437267108.594606,1506271645.0820274
0.0,476632685.741832
9792306.43121283,1850274490.455778
87101668.01392075,1750175270.4795132
1929105518.561137,2008589828.839456
1218076234.3006163,1269458505.7679417
1513320790.6420937,1553951681.0212243
2200582195.641188,2403728903.740904
1263717193.4872222,1355940394.3147507
1436710847.7492867,1540879212.4700248
996941281.2272948,1103103108.77508
1836059683.0485182,1963277538.014011
1278251023.075043,1361454738.3403454
726285396.5094154,867785316.7127614
0.0,2362472236.4382176
1823339207.159102,1957337164.5944824
1131034155.8743215,1186062007.6587505
986490542.1999469,1070699509.5864365
1144193421.8759227,1344721715.4531517
57174536.430000186,370871455.8175206
800146178.4564939,876348633.8159103
820661109.9127965,902749145.8921448
950715330.6193892,1028115535.1696293
1855203442.4642348,1960920812.4531226
840275390.6169741,896573121.4909519
1530568721.6758947,1553963451.6688323
484849362.237539,723309429.6642041
1174117862.1452336,1233449555.3168683
133413559.02233702,1217335630.1136186
7781460.939764589,519833428.2593144
1285720447.779399,1359360420.0227258
1120282620.3056226,1231489321.7936726
689124163.4796246,913668654.0380954
622196090.910837,724966255.8132778
566466751.6032035,672447873.7189667
1942873396.452024,2009974757.7203603
1405400550.3724394,1524022201.7964814
1359435369.5351844,1515940850.1047628
1645400860.6981997,1757531682.1173596
689974595.892601,789558474.3478854
934956900.2588844,1062281392.0230325
793407515.173676,1110580960.588666
952510128.337267,1032094589.664699
1153280636.8651667,1269614217.5082364
975160802.2733248,1065988375.7585694
1011540994.6759014,1085596276.585455
1391220140.2694387,1459725639.6004586
2036004150.8975778,2078085727.1457794
98320696.33477005,726104701.0042119
654756380.2669587,780066141.1606973
256016954.94698942,883147485.2659253
766198000.6769661,863780477.609962
668722252.2672596,1301780894.902808
624714677.3270428,939066311.1989784
617936807.6073126,711828327.8643253
637513442.7407534,750866642.692986
1870301284.112521,1990057734.7803643
183143555.9700445,742761420.6772575
0.0,1352227799.5848072
1931599354.6342888,2008753099.4066558
1085567332.8246517,1145655952.995719
820668436.4438534,912745738.671521
1088482343.9841137,1191091637.82556
948998137.2335321,994950669.4661773
651018836.098037,965593256.488803
792235526.5955892,890596672.6754142
718865080.4060056,800948799.6733384
390598481.6677216,470083199.1873898
1289916292.134731,1352597943.5210106
935593898.8707551,1032584551.2046145
954677755.095652,990280842.7890195
907965146.7305775,990676701.4860046
713517258.0325582,732181289.2115858
1521151372.2787402,1605518685.91552
499174912.3021024,570963102.8571448
1332210742.759101,1675564915.102033
143379049.06490776,965005482.4703724
874164645.1491749,1039221303.8837925
1116422181.5749416,1166988159.5081317
38489025.404390976,508977851.01935744
1085085284.537755,1141932858.092082
1625385420.855936,1826690479.6030343
42688567.70349091,348869537.3490881
335930591.80483353,578768476.4670566
680614178.8595206,753250562.2280846
0.0,440780429.717028
476445874.70492417,519813760.53726035
3106569230.2162647,3509021740.8976393
211775612.42654297,242434564.503362
858836610.8533893,929732238.170933
249287055.60134554,389939343.72863054
1267298449.9393058,1339918284.1819284
1183279236.2524896,1251572921.321812
526929235.846356,595195169.599297
365567064.0152271,559496690.6904154
686633541.6026165,749340055.0138422
654194319.9143889,729918858.1772512
648658526.1957015,679302626.1282988
1038582636.119144,1144910989.353358
2161713780.44642,2426174405.206523
380519684.470592,507958189.4645047
237450186.95214453,505567251.60638344
163973472.19914323,273404641.14401704
0.0,380195443.19427
428610778.26826274,875332446.523273
686816658.0910463,758840626.4451079
376488350.4640597,500054129.5500699
77029803.09356871,1061788830.0952655
146509141.29711312,190523820.96581453
543708813.2648906,602558269.7473129
1151166231.3258698,1188061400.84123
1322823218.312702,1404848146.0651155
1133947366.1209652,1151381903.2757468
651586829.3447348,778611379.3412323
855800703.745491,910047286.8069313
688556166.3920703,832544201.7365434
742611077.0420792,794851187.5035254
1067132933.6247433,1109781369.4451654
363408363.8018006,419965079.0351989
1061457395.5469661,1104320745.328321
618283874.4462391,764206815.6334312
1187267987.7504306,1321318514.9306505
524021277.15623915,576524877.6509862
507519957.21949923,567001869.5887691
444811411.0589905,511832145.0164942
917409568.3861579,936938360.2737275
663873053.6054664,750472128.2371624
793689109.2547467,919483879.0658966
802037497.541275,868016682.8698114
1072835811.909064,1117117155.650914
588143639.6443101,699785911.7844939
813749751.6294881,860877481.0857732
812993380.3971988,979563611.5392325
1095071718.0332944,1375947897.3683853
251906177.90186375,289504857.94250107
495734579.4972142,599740745.4708564
912318132.8545601,995035969.9357338
893399294.123537,1477682637.6911469
754146656.0281276,818390919.0386585
38446511.77562566,124517704.80320646
1040153610.6288024,1086252383.2112134
604735485.101077,671063701.1759912
717208165.8136053,764941549.1951554
570896196.9381475,631429721.3611397
826456032.3822514,864731011.762634
714306698.889913,855853743.9918345
743110262.4237764,789313427.0451001
495308635.22039807,545892507.249487
718957458.9045656,784877711.4492589
583145603.3258748,626997087.1306599
887202133.3250394,1045380003.0434659
448424478.930861,569052214.0957782
531474551.5896714,580443707.2351227
503870148.23649603,541438727.0264684
179701868.18548408,372140683.3913728
773678883.6242764,850087205.3159659
376630157.3356185,518810278.6503926
1276208160.0769715,1319457212.2073817
386481766.6994324,469566425.6727228
734648815.277502,823605347.6644994
296393832.22012234,377045594.04371023
855730697.1877682,889792755.3386463
567786907.8018456,639268490.66828
599898029.4997308,629441194.0488957
0.0,800797234.7665882
995246679.3466501,1026048015.6842607
671508643.0731484,705954840.1405779
824610289.9404528,970874646.3530319
354681966.1191573,400089477.3421555
549700974.1690001,581514845.7488834
579806989.5480776,640002394.1835465
530452207.67645144,646428650.2532358
581168018.4315896,596695591.5105759
640985719.9827273,876353372.7216752
599535792.4853499,650870462.48045
293755869.7363979,390184788.7431569
474145996.97472066,507619197.03569835
599884196.6746924,703638140.0171429
639996060.2031116,689650248.6369543
440399645.6783625,490733849.0560608
0.0,750863675.6725566
357861923.0553651,401083050.9893898
896804387.8893456,944423070.5346721
28713749.95394756,177503324.21542084
958446639.7511055,1053019513.9775836
842294295.5592344,877725254.5021687
1027964766.6154895,1104951473.0955672
579344936.5406215,632397073.9971066
472143390.90862066,558762244.9511707
1274889066.7387366,1355342836.1488285
935601154.1318128,965672548.5872508
659000271.3230441,684148019.4819419
1458164948.107562,1469693299.9585392
110724419.07122692,421553947.6580262
606188215.3939779,668129492.9099616
1306953038.7140915,1388706289.3947937
495831212.836146,543668873.6077242
358089042.1677394,376901940.49027467
566755919.0870926,606785644.2798376
0.0,334731123.74078804
483851960.6549491,511136161.71740365
1145321822.4768069,1214716660.9050932
580336884.3068888,625627683.7390043
757166788.7647835,851400300.800546
870175439.7945938,940134925.3268778
1076625575.0337815,1186250295.1320646
915378735.9048882,938297563.2788526
437055395.767889,484587748.683841
546796304.6684468,619486208.6840448
781844992.3146762,819681833.8688136
1186107153.2000973,1209281546.146088
155068315.04490393,248384410.674298
449226495.84484315,487444763.5964353
467866243.6834104,502712377.8367485
978639605.1137307,1038911897.7061634
316257741.7924275,373349322.53032094
351532903.0179024,426448601.8100203
490945378.6522422,521478034.9504458
272273502.93790895,923802708.4296393
89299199.37248413,155506845.30516618
401178156.07488835,449957024.072491
0.0,1931284083.585763
1314568976.921521,1353216543.5618567
1358009728.4667962,1366573437.0575643
582049933.1941111,614268296.7603041
358285207.75990427,422063411.8287797
284361716.109324,356783073.16153187
719889492.9591048,728228367.1221186
310389036.3878703,383835671.8197029
0.0,1242036622.427116
1985352883.9379592,2263911366.747774
201533767.92928535,426324771.2259326
883204375.542913,931838570.8405973
904936247.4109778,1066060506.6865889
362912175.9739628,407941692.204059
803723064.6628933,836318720.4868083
1075185646.6827173,1127336923.4973786
672278075.4291203,741009364.1865423
894686578.5150546,929422849.1320909
350392652.365222,370450700.4138959
744367502.8942525,803455652.938646
1006184008.3566236,1054436297.1286968
157637166.0701483,261508682.5259809
482136394.47985196,588107482.8649662
1295777272.1532135,1383061123.9490833
313329427.13463986,331299078.31669396
382913101.25983036,409391335.7329842
366712383.2863595,414806288.1801804
998635379.5550338,1057609460.5667108
1274503275.587138,2095499030.013218
519663529.3507636,568946041.840463
916808823.372927,991011178.7078688
908255347.7365304,1014846505.5976232
717073447.7959108,793238208.2544496
737476007.9680066,767332137.2969813
848428729.3634665,863530795.0147414
510109433.7286519,597484818.7409952
44501450.150872394,85431083.00047997
1424542454.4263577,2261083315.646499
282996193.09868,312261340.2265082
536796658.69459796,574786288.6134444
619637882.6580029,630319634.1485368
687645477.8301128,753229171.7781357
429070957.0481291,442959051.0799773
460750625.1746007,488580915.3986494
0.0,478294735.38361853
116939289.23837209,162940992.75529912
299944521.9663426,331565585.99927217
135612474.15318257,192677397.59716105
736902546.1425565,764581270.3373024
464298655.00314325,489729228.08228564
615102092.792191,638855024.0192276
313832414.9576602,346090071.3696818
168818201.1674564,228042348.7287816
592303162.1912541,711184258.5839419
911531911.2223846,940663262.5249989
347464619.98968506,410645349.9251971
914093209.8244545,962798969.3994362
640077979.8413668,701530252.211502
420815838.65670705,445608757.7156152
582812001.3081677,619169282.1709747
484021845.38479733,518031755.0071008
702813510.8531768,732913529.939811
455416567.3680874,477844243.1824279
350288191.75389016,392814038.4677427
959053087.884042,983797735.2239434
232062223.77047184,282453657.1993703
462957041.402063,559016238.6767298
197535101.58419356,451997875.61869216
292203597.9611548,335745319.6942433
24718193.21763977,103167302.49421182
0.0,1549947781.5881858
68786461.07995394,130351168.55054617
332439205.78563607,377866638.5657299
256611990.07065913,296656759.0256229
358298826.6367847,398194459.3913864
330540956.12344915,386294111.689507
232359097.80227637,332936277.8533157
339224892.5815352,393417416.13271296
0.0,612336447.2206647
233894368.55681467,286606015.20477456
652535571.1125346,674377554.7357258
680627393.5000387,707647097.4890072
938084757.9483025,965587993.0401267
55796138.77065292,396069276.7394955
270295283.02426887,326986957.3892921
538886408.1230845,582233385.2221395
536958973.8348526,568676553.6426466
1728698940.0434132,1809986671.8787692
897199793.3824985,917676223.2025652
6901234.365058739,570153173.2876872
124102557.60315001,238423476.62359488
1959965691.1879718,2281612379.3730564
230633016.87411833,267430708.0344187
668383443.8230927,689020284.9618844
339056160.0396465,434442495.36870295
0.0,122523077.0878126
368045513.02195144,491101572.14029014
149431630.32844242,558932510.2746968
196721938.29653946,220420349.74948907
557243564.439084,569048759.7631885
0.0,541194870.5447212
374438210.90060997,388147836.084542
452640475.9578662,508237490.77857673
593508402.0337746,623215239.3210043
196493904.65958196,264997270.45682198
818378902.3344347,913534134.0110424
898909600.7385584,954157702.6256471
82727128.74240057,140173025.0452952
489356330.96328264,526049021.82006085
431293349.6372167,488492193.70316887
724010160.6871415,744326604.231789
15176057.318983318,129433105.30520776
162466325.05468318,283049549.52836186
497366473.43590105,527365552.21534425
535004592.7930265,569319911.0554531
317331336.7378978,339724192.84008145
577439874.3866513,619108659.3790538
708313908.4997691,725325538.9324595
410540369.95887345,425505365.46142113
417235940.72810775,521425517.87922686
0.0,922078802.6664186
406705300.79887736,439902034.3260654
0.0,151077576.67381287
239781624.07699358,269397648.1391532
759471924.7868295,771191857.1173632
10822301.766381936,78946485.78741711
204499988.0719052,255328374.79230517
250153433.77343714,299332215.8428936
130262960.61456472,163949441.53317776
531819470.5261452,572489215.5445744
0.0,159003059.6682092
577538530.420249,584807519.6256858
598794780.0864272,606752745.7490543
88963379.3497796,109664196.47282216
239408598.93173337,307228357.7619566
525039864.0137998,558152663.8983506
1393884427.3363118,1456807004.6720488
361395485.3020188,399273138.00096726
311489260.17313844,328875541.4317234
398171682.5164772,416173910.6853561
2052982525.2267694,2369881045.610977
381469434.5738299,420326060.1792107
0.0,256985301.3286648
303672066.796172,434032851.52925855
220920936.8366775,283105197.7959142
881172307.1278079,1134291209.5277312
1021345715.3503789,1227357706.7360773
424099400.47378606,444834631.20055103
455571525.0500983,488710854.39227724
419891109.9877883,436062935.4924735
333826943.17218435,365204271.0057384
408039024.5685662,447160208.13468456
204838553.36082304,260634059.4953866
696295329.3644154,703969188.2795594
690508588.7350888,721245422.6354705
461980362.5544282,552407117.2526181
463562810.8984328,502058135.3183366
147163060.5894645,468480054.12747175
319129867.0915991,337407879.8763934
689037152.6475216,705592456.3515846
542076406.5234649,961078355.6891513
0.0,98836701.37412447
625683376.8292172,640268854.6222044
366414716.08999383,381559425.7035686
348699872.7846122,389883603.263245
387161208.5888352,415432723.1682322
498586496.83295417,541035179.0343374
0.0,680513776.0408629
665437299.8458706,669070558.7841662
662438119.6807646,779176393.2505084
311572603.53963935,343646890.7645582
298214626.4732935,328135751.33021283
0.0,53023740.617110826
564331767.0225887,584448006.0343722
608864587.0674164,629307500.1169153
391426027.70683014,395530376.03499186
352787094.324733,353737396.7203823
295726759.8998458,319404905.500191
712304838.1918125,736150752.0026691
445589390.5647837,454466602.0456164
648049555.9876349,664209907.1571428
596238983.6706064,702094989.4305661
485985705.1569189,500959644.4122924
457106082.6418068,655435915.0726283
585951877.5427959,676822056.3918018
330848380.3257117,371785533.907971
897460270.5917711,920923763.3092797
251839836.5024658,276569046.8309854
210999928.63401717,265874535.64803946
50645248.08832544,94423974.30788931
285659531.4048437,328574527.64709085
357501267.3617948,427132086.2564685
273367903.68031675,290467192.37126124
632270260.5939573,791846178.7726003
371836723.40361655,382641869.309573
831634644.586688,882237435.4743755
234460989.15313566,269161942.59107155
562693717.2888272,780135809.895722
393923683.67095304,500080691.88985336
471174976.76276404,476789828.99916005
30078105.420112617,131823858.03195885
490721753.13071156,496553072.0738436
131647800.83453967,203814069.82786128
314819635.99699485,326421952.0839497
986574781.2321476,1008131721.2496573
340547671.8988547,385428222.29752916
492802045.6858647,505656002.3880646
320289791.6213757,343019841.7160716
375781867.6440829,397943409.65493166
273586724.062027,287693092.0618956
599869283.6570351,673771236.9777719
299555924.2260741,313992145.24964505
421984714.0683817,435871295.5003606
324831798.0589856,367137420.2989172
761829430.8498856,782112907.7265354
301224340.9756855,312414918.58499914
483539297.3236798,568843687.165388
0.0,34962264.555246994
366169813.4030659,376713005.8222276
351395114.1799327,380654735.7793261
256807842.95767158,299869664.50664866
0.0,405536307.9889277
623293518.7043316,667696757.9534221
381704082.9122615,410673687.5628756
572380065.6857498,586753876.6548214
323229559.7763109,389828551.6237495
262278819.05400014,302947549.537047
108977366.1530867,176736648.21993563
500487472.76431084,523598896.22741044
213328339.8406939,231751755.41632915
257097126.68965104,275494273.2364008
212757197.07069677,243230638.53077114
0.0,968434620.1171808
246941456.974973,270050548.8756571
77390575.78129496,111475713.716668
138146281.02138197,734624062.2817696
697573806.6782005,744789591.4205873
355064819.1534649,369646645.2000401
865541536.7685158,885302487.0312986
616388297.9029481,1020839648.5245385
680380039.1306622,832013151.1768801
443608861.30145293,453032093.8964699
412683501.79118127,421961302.1499398
488190836.8871945,497166446.3734178
238587165.0014075,243799326.01233527
505841002.99636286,521271396.38144565
37256392.59190214,74484751.79932071
254533068.556315,272475696.27125925
405415875.6616112,434063206.4560807
738682315.6308894,786989726.3729671
370212833.33384633,414303138.28820074
587841639.7818664,615628731.0501697
407537446.4712435,457078628.5808004
108964589.4462317,163789824.20452178
430305519.3316102,452623812.231396
1769917793.9105785,1836789006.977589
0.0,384991915.592855
281011351.0505408,311549721.8804922
241670618.8631379,261270941.62774843
266559679.71074975,284959130.0876855
202425042.583506,266431491.50537682
295587081.4570432,307346020.3134196
531587711.41697675,656743678.3219645
319340553.67843115,341808254.4224854
416469592.26928484,424855585.64212316
525884276.6090851,537129148.449223
530367403.3060515,536576599.85762656
296970392.5393589,315646315.7571028
327555691.9835242,378326030.44315153
0.0,6670878.304990656
459891552.2568772,469213723.7165984
215758638.2362908,355783936.0090457
656383469.4250418,668470297.3907613
361956829.9150687,451944019.54258764
287557655.4585788,298958842.3782054
345855011.9248664,385223413.8726158
483477088.0782925,503318701.0416728
254113366.68727595,269901756.30763423
120695840.26710573,189526641.19270477
319749079.1101134,340441741.6727821
409319750.83525956,449644278.5634654
525776279.397603,625077749.461819
176894006.07822925,191285532.13923952
478634068.58829963,501351016.15612006
496857776.8838662,500257998.498647
577335083.0402458,590871481.6138754
252829080.6923954,270079710.54981947
237065466.61207905,254652439.66733226
239867484.67610538,255873978.79358584
265763305.4298867,287570257.2890132
368451292.91109973,460459647.49006647
307486619.68799,319851010.0785838
178370555.3064105,191679491.8433981
247336904.46195406,262612644.2489746
195127805.0852132,235157061.18568957
341391483.5796592,358032346.70370597
355958429.6012608,365636384.5448061
216006844.61270738,222557371.54541904
301302786.74548215,353464428.1467563
126380432.68122616,140987863.01213995
292674950.7951125,402013590.20802224
224669024.0400768,256128563.94891995
99662048.81285203,258681565.5956859
318321706.906775,333856172.20295507
207004781.12856686,222949009.44128042
0.0,465853477.3421736
220713954.64570016,262318074.53091714
145913257.37172285,178408106.86250588
194360372.4685706,213797255.1121872
388613877.780336,395349743.41691047
308266769.2985989,312669619.6879249
208799092.8675315,257510683.12909308
0.0,28427872.740726355
284460562.0995408,290692302.3390428
306367312.24649787,328006460.3257395
490393722.9044212,493467628.1923621
269310407.33229536,288848914.2802899
182905575.01826206,395992206.863389
287375989.8192649,319905300.8312221
235629549.42112845,254168523.8639832
155593435.22495684,265148622.8350113
0.0,1113501333.9158044
127994315.40551388,160285602.68434665
384333461.86164534,394406373.88176626
748495871.9062968,760854139.6499299
251127090.82698512,253513760.90947503
220635321.21965358,239922804.71964774
277422605.71521246,284275950.6232281
230710512.97134727,239218117.77654535
198912661.3288532,209695702.11262953
0.0,40566778.30696787
462439500.3930217,539061278.3161443
197455890.92434454,250254831.525982
245612748.43168184,269152229.4856152
190740356.16898143,208440797.4184585
40995502.35899043,79054210.6987313
434023123.0223808,443481748.4876276
201792796.2720427,228495688.2552114
555494436.6569424,572404914.3782252
338059525.53695,374873063.32288444
268722810.1038056,416288673.28631544
284598930.0572012,300488999.75034916
223124592.20653474,240515011.25607124
285579942.15809536,299770542.7622561
337866331.9389858,346237661.9533129
310790616.63169324,319063864.2678728
342189481.3340455,375136517.1236423
206473585.47984728,235329229.79882812
221991598.16888303,245351057.56692475
0.0,29185860.248386562
220400615.26146203,245769157.60525405
153359439.54563892,170874736.01998144
11391594.500660684,744355292.4961729
280564876.5582626,289260077.437649
649708349.8919247,680249575.7530069
380432610.3956042,391997940.36482906
290444749.21223474,308046045.8621488
106473974.18019484,151761553.02625197
0.0,641700471.2209947
120484762.16847682,155625801.29624242
299618587.27283704,304373020.84440047
444918940.74286944,454891564.57594746
212114999.48611546,233239968.85341072
267750630.09456953,274580141.3221449
223956824.08403033,246145085.49185634
317960887.8317225,321282798.0859706
192149926.387904,221002100.8519835
212102.07381480717,93550868.08759996
0.0,94114722.45533358
961436438.4576871,1144194714.424402
124095218.28535587,166069883.2863414
96712652.75592762,213677441.9296052
132683608.70547712,145324298.58367583
558702718.0261564,570043224.6722625
0.0,156454233.10186416
583970660.8282702,587796725.4621712
0.0,439100443.1910928
0.0,31124861.622270316
204789188.28597328,245714960.67728668
0.0,47134335.236056685
7911705.554374677,96545522.06892677
0.0,282800049.85049236
451416106.74878097,466218066.5290353
198023689.8830971,222362752.62691155
102145735.63606006,127303160.51934898
0.0,112421109.80460504
354397837.3281957,360176834.361918
91801916.75690654,169349542.9932449
746277498.1866684,758391421.5043104
240518610.51192504,255154315.2756266
618073078.2775521,634032490.1534548
402703585.0414514,407434746.1501424
101553575.98088595,168790094.97939405
138999692.79250398,154097255.66090313
172393392.85829782,187698112.73537678
305801953.7515763,314530552.50076216
358661859.3578766,390338338.41265815
0.0,76400605.57962611
348141654.5944568,352156505.17027813
0.0,1132771202.9114785
434334200.1005161,446329148.44040036
827896848.399533,835147620.9841743
195070475.8279978,202765795.02276853
183287645.07733184,209797279.24907535
215328571.47668615,233875325.2468571
200512864.717306,213604185.58218732
0.0,850073525.6589081
11272344.283374397,182653586.50663474
642546038.446223,657570202.986755
144246543.10951984,155457662.8678929
595169527.4832098,616960297.6088545
196681070.64761305,235768993.59239042
253048998.30189133,278793408.2667556
107891085.00267665,112647953.05572939
152312768.90271124,175453657.719803
281730308.05463547,298726835.768646
272744247.37600493,289927604.37444717
108022646.21602303,117775976.23343419
129261097.92515856,168909065.3840453
498021908.491993,509289591.4880686
214271592.76162302,232583477.2197522
292532742.5194781,294017895.06310326
281504228.2187021,294448290.91712785
434387170.90403044,445724625.29169995
9633128.400553249,68688930.63845491
243957631.94053692,264784577.277909
148464662.68655968,164060141.29170322
470008199.6816205,475617650.3677417
166353111.12351698,178989290.28843778
234248701.27441922,242425438.72086516
257452881.78153014,274343967.3760503
0.0,1188394237.4369671
187263740.03335333,195985868.23753938
175544737.37322745,202514236.0584733
273025332.77151424,297911265.49340564
302429806.7863116,348433083.05810976
378008148.5756707,395071688.8442648
246255911.61871535,277822054.9397734
222875483.525815,233452330.93803316
433151557.9873303,448819105.0133122
326075467.5803952,1169938506.595049
215493037.98721746,234029773.0585819
0.0,42638776.60785116
87699462.06785908,96895797.76410076
325795819.0798098,341007586.5127418
430180297.74945575,439298119.1103897
227393146.94461587,241420209.354682
212083.5879644567,19770286.846836593
213677912.396569,252732137.29408127
224158242.8837381,239184034.40361145
189599818.42607138,207538646.18657804
0.0,67718909.77792135
234203725.39394096,256781137.74285084
5657785.5340307625,29711811.276226897
0.0,506931181.6596639
102964153.1467354,132478777.92622459
349953905.36596316,373586104.33345217
191026842.85916895,196337807.04788554
290353744.9943431,325967690.0541785
308112249.7436757,321822768.5174489
195037920.4356305,205217698.6903364
0.0,196955831.71663955
1569202555.1324124,1851524617.818346
262351399.55914366,275430627.2411579
163819297.34039375,165481170.6965244
12037813.420862768,168853701.64039478
287669578.39874256,301405502.6752449
299617402.62411106,311362606.97378415
204564416.91113353,207515573.07522628
149688108.2732049,174362555.15428725
363784186.2306333,366332168.85504687
524250225.80824894,532384940.7513147
178858643.45806023,192782476.5346274
334536249.0150005,379954725.73909235
128053439.3583329,190449385.1437745
0.0,28518503.39730018
125272822.6658284,147361551.53719267
394202869.2584899,399243954.4283946
241772490.17052966,260324508.15962076
0.0,132886513.18106252
56659711.05869236,75527624.41514724
0.0,228915464.50285685
156245445.26607817,165231183.36454773
316448197.73681176,324073073.548933
181853960.4051199,190117209.9180181
0.0,369680405.31928146
0.0,2086387.4353443251
184066219.56362015,198798688.9220082
18411681.112213973,359094855.779361
232087904.05680054,235443792.5370736
172782270.29721913,175299941.16990948
425540380.0797905,496743620.5338297
225418652.3166703,234568845.02315992
260780521.12616938,267683857.33103138
136094157.34453478,163222446.78671098
112059921.01945353,123388090.0252825
239686101.99602768,243953674.6560389
182193575.62954706,205445992.9321909
209066933.4137693,213553903.3058983
655064941.466454,1063031182.3789473
29733888.268966556,71926832.8645514
274280248.49433243,287868979.56045204
237393153.3856386,247950930.34285098
312496941.87112373,322127219.5787801
262139119.26542857,338879249.3983202
78840805.0685141,133407645.53282543
188684988.21158174,274740014.6584134
235718123.37832844,249726989.96072656
80903796.8710638,110439068.24535765
242892872.45092827,256018865.4900184
0.0,651061685.5738078
20618207.999181792,47686988.01780186
1224893830.2647262,1352938168.3398404
172114447.1239784,181169610.12523812
275363259.05846566,292853918.2877891
195409749.41650233,209375103.58157492
201055681.20985654,213387218.51404896
0.0,219310393.44378608
315616961.70506155,321992463.3942982
351666248.744437,356588829.9872751
66318879.8189912,125661787.38407564
4463222.8520233305,34515893.593401946
306227694.2971898,310990955.26296043
320139026.3865376,341140293.451599
155664851.97121423,174902414.03858006
40779126.16453175,147785407.5829968
0.0,27114324.584231153
904167777.9149756,936304727.8378026
166868644.62861913,180219963.53861737
212087.15250062293,26102377.16920323
153236305.7109354,157027004.1706337
0.0,236958139.83389494
393717970.1370821,418628670.63095164
198772027.2104171,204067746.51694214
113042557.04980004,156980390.17854655
0.0,82342400.50301895
170281739.09947318,183469570.72399947
159807449.5477997,168585615.21369573
0.0,16994596.136073355
167830161.90127924,171923099.1613266
48397746.41601375,197687327.74003464
248350122.36125863,249281661.49791184
285162015.16556245,297362771.8103867
220378881.8561595,231802003.54629594
45733739.06851738,84699773.79746488
163870864.37982813,170217024.08878127
136251159.80613822,155372584.7880898
105029285.84010181,115136508.19256255
343406988.5830462,362727227.63862026
24675228.605969265,34457755.7632961
223487619.1456174,242187309.23983437
327841220.4144803,345194209.3370237
0.0,73597124.35639971
169366258.95813057,178952576.8957186
239987676.13818002,241890214.2413276
131097101.43933764,145171904.02077094
0.0,18368441.374997173
0.0,416644357.88880116
127294447.45971167,272054380.7311713
391845385.10766006,415952896.041499
247298807.70107162,262527435.28299567
469385465.5214332,484014486.4067902
226968933.45734888,627012688.860225
191410461.5019625,192569781.39038387
214634473.5685389,228271212.8404937
91870945.01524398,100306873.12900312
179265610.43446404,191530616.1063187
0.0,44736296.100004666
226207657.16079018,231697821.80465505
256750444.48213762,284826166.0808354
135322401.80902448,149749921.25408038
213891898.908021,223129964.9952856
243119389.4675513,249746910.65777424
53291060.730706334,107868408.27672704
459352472.31699497,462661229.89562666
256060063.4180895,336053444.2484204
202878972.68311676,215756288.9651767
148273982.30764925,161749946.4605876
176969216.2715733,205837304.73171127
10135668.46671185,28531028.56948293
343960784.88319117,348522141.7680503
134589276.22959813,144226043.534562
22773704.502832692,34657654.88587235
347866939.4326495,352985034.76922596
0.0,215947462.89073184
0.0,34979438.911884874
213897755.05409324,230674119.5302891
0.0,200525821.10510665
0.0,221114721.4084875
194292033.58876446,196263189.1443644
161661933.80730554,196360204.35495704
20346483.213805337,108668378.99842739
210165726.07230678,214063772.87010655
0.0,313265871.9936211
190003923.3700704,201519579.95624518
258015153.4433958,274531998.48944324
35434213.35063802,74890151.99628711
37585696.98789558,45088626.97478901
341449135.4066736,352201740.4363886
207581798.47522247,209919415.47303537
234229099.82096094,237862563.31596714
246126206.6583016,256829811.7950615
135886640.2106279,144110663.50551015
156037033.08128476,165072560.59674624
199779963.66911802,201872253.16811576
73408637.70771907,82454736.98464209
30594070.10283857,45725683.38257407
161662599.25647005,169507925.8801968
241849909.89273572,254669611.66488272
232344955.84352964,240547631.40072492
34588564.13071573,98768716.66828975
172431509.35538143,179276740.62610894
162989469.30042925,169957747.46502712
179438047.8143204,186436931.92231146
172500964.57745305,178952139.67703494
155261521.16710073,167862144.58804852
117870777.44913265,128162546.99536489
71120596.3859804,90097298.39492849
170066150.88165575,179680127.26771438
66953656.951132536,72378794.46633442
175926283.3349526,185150956.0885995
319560541.3144835,329991730.8021122
244260892.34316844,246669854.0055476
6162218.603766173,23355633.883945584
138538792.98848584,144643822.39160347
174928911.44301468,177166545.8885829
70358867.49694881,117881425.17459022
47959308.46756697,63022537.16406366
118328185.26496676,126017986.12600115
389101876.8185816,391370579.35725576
215418408.9099807,218921079.8880096
177114592.45273727,179795032.39485615
139624999.83627766,149061945.09830585
479381458.38453686,496491046.15683424
307577816.4184667,324650222.4069398
26216087.579186004,294929283.5901261
118689761.6312542,164068446.850941
435853478.90894544,495592619.4093184
24603958.192211114,270082971.5684944
68314285.98487246,97226950.37555039
46592217.05410194,53834902.97034884
167589781.18769503,175361278.4268211
190922669.02720618,197798877.7958661
10440762.24292756,14195163.017029049
59785018.156691134,68015671.53029068
182312022.2442603,185669457.066606
0.0,96524017.81977925
490706572.57941735,1187167359.3159761
118692730.71027227,130105498.97714935
132129080.37671113,140896766.06449786
167132422.0042923,180295960.68621626
0.0,103984299.77900547
232271403.3667434,243129829.3998928
135091352.8991471,143917705.9924409
0.0,419816180.41877115
0.0,18443615.076747626
43430763.16920407,48377676.657800585
167616589.12471113,175223199.01007375
44277791.436325714,60562083.56274417
82973399.38225442,86095734.79000515
130247325.09444027,139122660.58613914
0.0,29955848.471668012
157177920.71519646,160662287.8690919
135188095.0186041,151371227.62576544
355297668.64457536,369806355.34134275
218093499.71294093,256370796.69463912
151692708.752554,156898204.6058601
0.0,634632051.4505416
132836458.59297512,171409700.14676452
