galaxyID,timestep,t,dt,z,M_star,R_halflight_pc,R_halflight,R_halfmass,sigma_gas,sigma_star,SFR_10,SFR_100,sSFR_10_old,sSFR_10,sSFR_100_old,sSFR_100
615,1440,4.863078935873200,0.323050898361990,1.2866713120973900,444463973.36805900,5990.971723088540,5.990971723089,5990.900000003270,11.498065595180300,39.80268953824200,2167118.4569740100,13667491.292736900,0.0048758022850581700,-9.3119539134411000000,0.030750504229099500,-9.512147758518800000
615,1344,4.54002803750445,0.32305089836875,1.399877382869290,412120932.9163300,5745.754545679500,5.745754545680,5745.600000003140,11.115578873560200,37.775644762023200,1423958.9713919400,10158022.497871000,0.0034551969037715300,-9.4615271981350000000,0.024648159524411600,-9.608215503901300000
615,1248,4.216977139134370,0.32305089837008,1.526800963827660,390002515.42527300,5531.24205520016,5.53124205520,5530.900000003020,10.767452065591700,36.90013235336290,680636.4781159460,14584403.767176100,0.001745210482485620,-9.758152187117720000,0.037395665900443500,-9.427178728938390000
615,1152,3.893926240774250,0.323050898360120,1.670446435582750,358597662.46995500,5283.649102199590,5.283649102200,5283.500000002900,10.355637452397900,35.54703260913400,2756399.5285691400,15400588.081749800,0.00768660763035533,-9.11426528730860000,0.04294670516163810,-9.36707014929509000
615,960,3.247824444054450,0.646101796719800,2.02529183622664,292802041.9645940,4757.898572668300,4.757898572668,4757.900000003090,9.323812438127790,35.60145907421790,1271403.77957921,9055674.433027530,0.004342195741015190,-9.362290602962050000,0.0309276341526421,-9.5096533006159800
615,864,2.9247735456947900,0.32305089835966,2.2494992402983700,268895874.6797520,4479.979705120900,4.479979705121,4479.300000002580,8.744002953805800,34.2956604664207,6018469.658618780,20809163.12444840,0.02238215690659670,-8.65009806403214000,0.07738743909415310,-9.11132952477950000
615,768,2.6017226473287900,0.3230508983660000,2.518400399991500,236400975.89937800,4130.335880389560,4.130335880390,4130.2500000027100,8.296693171075460,34.906514268645200,959391.5614526610,6886081.569578330,0.004058323185015180,-9.391653370836460000,0.029128820400933200,-9.535677102181060000
615,672,2.278671748957870,0.32305089837092,2.8485597322201300,220867816.44050900,1750.8860334288400,1.7508860334288,1721.9999999996500,7.95974162463137,32.9733385851972,290225.2936730100,9215288.03907232,0.001314022560417640,-9.881397178322070000,0.04172309115735050,-9.37962352328365000
615,576,1.955620850587950,0.323050898369920,3.2663365095012000,200223445.11195700,3440.209706233580,3.440209706234,3401.1000000022100,7.621600335565050,31.150082050967500,934329.5917600190,12208313.311841300,0.004666434498904860,-9.331014825831290000,0.060973445467462000,-9.214859263314510000
615,480,1.6325699522173000,0.32305089837065,3.8166784197513500,161675115.86399200,3039.9075144215200,3.0399075144215,3039.7500000019800,7.585400585649060,27.257948069748700,2706245.850175730,20166498.948842900,0.016738790231963400,-8.776275933115060000,0.12473471159165800,-8.90401267278487000
615,384,1.3095190538468300,0.3230508983704700,4.583801606439210,123659598.58604100,2560.5861303720000,2.5605861303720,2612.45000000164,7.372011904244230,19.707461577298100,771296.6245775860,28295459.018914900,0.0062372564151656200,-9.2050064016274900000,0.2288173287189460,-8.6405110887861800
615,288,0.9864681554742020,0.3230508983726280,5.748642482312710,73632980.17438280,2229.515864250130,2.229515864250,2213.4500000003900,6.9471242159754100,16.692943599258100,1167830.9779682500,8454081.53301004,0.015860161780801300,-8.799692386996290000,0.11481379013844700,-8.94000594624681000
615,192,0.6634172571026890,0.3230508983715130,7.795747394207860,51236024.9892868,1650.8073619222500,1.6508073619223,1650.7999999997700,7.36984971567497,11.850498104165300,305981.5765999430,2696667.1572213500,0.005972000690215970,-9.223880150753280000,0.05263224767700480,-9.27874808290166000
615,96,0.34036635873028900,0.3230508983724,12.72828913386460,16372120.230493600,1060.0451110214500,1.0600451110215,1087.749999999830,7.309586944687090,11.205727820975200,5957492.684415390,15422057.111620400,0.36388034051444000,-7.43904140755401000,0.9419706729795630,-8.0259626181852700
